Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
46,[21.0],[361.0],[105.0],[195.0],[297.0],[128.0],[192.0],[161.0],[354.0],[310.0],[361.0],[179.0],[310.0],[305.0],[268.0],[259.0],[349.0],[349.0],[257.0],[179.0],[310.0],[259.0],[37.0],[257.0],[111.0],[94.0],[358.0],[164.0],[11.0],[208.0],[214.0],[233.0],[349.0],[11.0],[289.0],[317.0],[317.0],[354.0],[289.0],[297.0],[269.0],[214.0],[192.0],[310.0],[21.0],[361.0],[349.0],[310.0],[297.0],[31.0],[94.0],[233.0],[310.0],[297.0],[349.0],[265.0],[37.0],[105.0],[21.0],[21.0],[192.0],[164.0],[214.0],[265.0],[208.0],[105.0],[11.0],[275.0],[192.0],[192.0],[192.0],[164.0],[293.0],[21.0],[50.0],[265.0],[179.0],[259.0],[44.0],[179.0],[179.0],[349.0],[195.0],[192.0],[21.0],[208.0],[192.0],[270.0],[257.0],[358.0],[37.0],[21.0],[349.0],[211.0],[289.0],[317.0],[259.0],[167.0],[269.0],[297.0]
47,[349.0],[259.0],[269.0],[214.0],[343.0],[268.0],[214.0],[11.0],[192.0],[167.0],[289.0],[259.0],[349.0],[211.0],[31.0],[354.0],[268.0],[308.0],[179.0],[152.0],[37.0],[269.0],[297.0],[293.0],[289.0],[192.0],[257.0],[265.0],[358.0],[293.0],[11.0],[211.0],[265.0],[269.0],[179.0],[214.0],[11.0],[195.0],[214.0],[317.0],[105.0],[297.0],[265.0],[289.0],[179.0],[265.0],[265.0],[179.0],[349.0],[12.0],[11.0],[349.0],[192.0],[208.0],[164.0],[349.0],[259.0],[269.0],[257.0],[211.0],[167.0],[349.0],[164.0],[183.0],[287.0],[179.0],[208.0],[289.0],[257.0],[310.0],[269.0],[208.0],[105.0],[11.0],[87.0],[128.0],[310.0],[208.0],[257.0],[304.0],[111.0],[31.0],[128.0],[188.0],[259.0],[21.0],[354.0],[361.0],[289.0],[208.0],[214.0],[310.0],[214.0],[105.0],[310.0],[161.0],[268.0],[195.0],[354.0],[361.0]
48,[44.0],[317.0],[293.0],[349.0],[214.0],[94.0],[332.0],[233.0],[179.0],[317.0],[214.0],[349.0],[308.0],[293.0],[192.0],[94.0],[265.0],[167.0],[297.0],[164.0],[50.0],[361.0],[343.0],[105.0],[105.0],[214.0],[289.0],[183.0],[31.0],[269.0],[94.0],[361.0],[11.0],[31.0],[195.0],[265.0],[349.0],[128.0],[297.0],[269.0],[259.0],[349.0],[211.0],[349.0],[297.0],[317.0],[289.0],[308.0],[211.0],[289.0],[214.0],[21.0],[305.0],[105.0],[179.0],[188.0],[297.0],[349.0],[349.0],[192.0],[310.0],[183.0],[349.0],[156.0],[105.0],[233.0],[308.0],[179.0],[358.0],[179.0],[310.0],[289.0],[179.0],[164.0],[188.0],[11.0],[128.0],[214.0],[361.0],[128.0],[122.0],[214.0],[257.0],[259.0],[349.0],[259.0],[208.0],[161.0],[105.0],[183.0],[106.0],[214.0],[192.0],[11.0],[195.0],[179.0],[289.0],[310.0],[275.0],[44.0]
49,[195.0],[297.0],[214.0],[275.0],[128.0],[11.0],[289.0],[214.0],[308.0],[50.0],[31.0],[105.0],[214.0],[349.0],[195.0],[361.0],[164.0],[192.0],[21.0],[349.0],[105.0],[31.0],[259.0],[361.0],[265.0],[308.0],[293.0],[50.0],[192.0],[310.0],[349.0],[164.0],[289.0],[192.0],[192.0],[105.0],[310.0],[257.0],[161.0],[361.0],[11.0],[21.0],[289.0],[354.0],[361.0],[128.0],[361.0],[349.0],[289.0],[179.0],[308.0],[94.0],[183.0],[293.0],[308.0],[122.0],[179.0],[310.0],[164.0],[152.0],[361.0],[179.0],[161.0],[207.0],[293.0],[11.0],[156.0],[164.0],[11.0],[289.0],[308.0],[361.0],[289.0],[179.0],[349.0],[354.0],[308.0],[349.0],[11.0],[105.0],[265.0],[289.0],[37.0],[257.0],[164.0],[183.0],[289.0],[317.0],[293.0],[214.0],[192.0],[361.0],[179.0],[317.0],[361.0],[297.0],[343.0],[349.0],[257.0],[265.0]
50,[265.0],[257.0],[349.0],[179.0],[338.0],[208.0],[161.0],[105.0],[161.0],[11.0],[349.0],[289.0],[44.0],[289.0],[265.0],[214.0],[361.0],[94.0],[349.0],[214.0],[289.0],[305.0],[179.0],[317.0],[164.0],[208.0],[265.0],[21.0],[257.0],[305.0],[265.0],[161.0],[358.0],[105.0],[358.0],[361.0],[179.0],[44.0],[76.0],[257.0],[308.0],[50.0],[310.0],[31.0],[164.0],[105.0],[183.0],[11.0],[11.0],[361.0],[265.0],[259.0],[211.0],[349.0],[161.0],[214.0],[289.0],[308.0],[293.0],[164.0],[195.0],[289.0],[183.0],[122.0],[349.0],[21.0],[259.0],[11.0],[31.0],[161.0],[211.0],[297.0],[358.0],[289.0],[265.0],[361.0],[11.0],[44.0],[305.0],[297.0],[11.0],[361.0],[265.0],[308.0],[179.0],[192.0],[11.0],[257.0],[188.0],[128.0],[179.0],[317.0],[56.0],[349.0],[37.0],[21.0],[164.0],[211.0],[289.0],[349.0]
51,[179.0],[349.0],[308.0],[354.0],[293.0],[289.0],[308.0],[259.0],[265.0],[257.0],[11.0],[183.0],[192.0],[214.0],[105.0],[164.0],[179.0],[265.0],[164.0],[297.0],[208.0],[349.0],[183.0],[128.0],[361.0],[265.0],[164.0],[310.0],[269.0],[128.0],[152.0],[183.0],[195.0],[211.0],[265.0],[111.0],[289.0],[265.0],[188.0],[105.0],[214.0],[332.0],[37.0],[293.0],[289.0],[11.0],[214.0],[214.0],[192.0],[161.0],[37.0],[361.0],[293.0],[44.0],[192.0],[94.0],[105.0],[179.0],[208.0],[361.0],[179.0],[21.0],[37.0],[270.0],[297.0],[349.0],[289.0],[128.0],[161.0],[361.0],[265.0],[214.0],[192.0],[358.0],[297.0],[31.0],[161.0],[164.0],[289.0],[161.0],[128.0],[308.0],[31.0],[361.0],[310.0],[214.0],[305.0],[122.0],[349.0],[31.0],[265.0],[161.0],[161.0],[297.0],[265.0],[50.0],[310.0],[152.0],[179.0],[105.0]
52,[105.0],[289.0],[31.0],[44.0],[106.0],[105.0],[164.0],[349.0],[361.0],[269.0],[233.0],[37.0],[188.0],[164.0],[179.0],[308.0],[308.0],[179.0],[289.0],[233.0],[265.0],[11.0],[105.0],[214.0],[214.0],[293.0],[361.0],[361.0],[317.0],[214.0],[122.0],[265.0],[179.0],[297.0],[44.0],[108.0],[164.0],[164.0],[265.0],[128.0],[164.0],[208.0],[183.0],[214.0],[265.0],[257.0],[105.0],[31.0],[257.0],[308.0],[164.0],[183.0],[164.0],[259.0],[297.0],[156.0],[349.0],[161.0],[308.0],[289.0],[349.0],[122.0],[265.0],[50.0],[37.0],[94.0],[297.0],[214.0],[289.0],[11.0],[37.0],[259.0],[11.0],[192.0],[289.0],[152.0],[31.0],[361.0],[259.0],[317.0],[214.0],[293.0],[361.0],[214.0],[289.0],[164.0],[349.0],[214.0],[94.0],[265.0],[50.0],[128.0],[164.0],[21.0],[44.0],[289.0],[308.0],[164.0],[105.0],[195.0]
53,[128.0],[305.0],[192.0],[257.0],[179.0],[349.0],[265.0],[94.0],[164.0],[349.0],[105.0],[297.0],[265.0],[111.0],[289.0],[161.0],[152.0],[310.0],[275.0],[105.0],[349.0],[208.0],[192.0],[11.0],[128.0],[164.0],[188.0],[128.0],[50.0],[11.0],[161.0],[94.0],[161.0],[50.0],[128.0],[161.0],[21.0],[21.0],[179.0],[179.0],[297.0],[289.0],[361.0],[308.0],[358.0],[161.0],[257.0],[161.0],[94.0],[164.0],[361.0],[164.0],[265.0],[308.0],[214.0],[152.0],[31.0],[128.0],[161.0],[257.0],[354.0],[50.0],[233.0],[188.0],[308.0],[161.0],[214.0],[265.0],[265.0],[305.0],[161.0],[349.0],[161.0],[259.0],[106.0],[161.0],[349.0],[161.0],[349.0],[50.0],[44.0],[161.0],[188.0],[37.0],[308.0],[349.0],[310.0],[11.0],[214.0],[361.0],[289.0],[11.0],[11.0],[208.0],[105.0],[265.0],[179.0],[265.0],[265.0],[179.0]
54,[31.0],[11.0],[265.0],[161.0],[161.0],[214.0],[50.0],[188.0],[214.0],[265.0],[37.0],[214.0],[128.0],[161.0],[297.0],[192.0],[192.0],[289.0],[265.0],[265.0],[297.0],[289.0],[161.0],[21.0],[310.0],[361.0],[214.0],[44.0],[265.0],[37.0],[361.0],[21.0],[156.0],[317.0],[50.0],[297.0],[50.0],[161.0],[37.0],[265.0],[161.0],[265.0],[164.0],[192.0],[11.0],[179.0],[37.0],[128.0],[161.0],[257.0],[161.0],[179.0],[76.0],[214.0],[37.0],[161.0],[268.0],[31.0],[297.0],[358.0],[265.0],[265.0],[332.0],[214.0],[179.0],[214.0],[50.0],[94.0],[128.0],[259.0],[179.0],[317.0],[94.0],[214.0],[207.0],[289.0],[214.0],[11.0],[179.0],[269.0],[349.0],[310.0],[106.0],[11.0],[214.0],[297.0],[361.0],[128.0],[358.0],[122.0],[310.0],[105.0],[128.0],[161.0],[257.0],[31.0],[161.0],[21.0],[164.0],[289.0]
55,[358.0],[214.0],[179.0],[164.0],[263.0],[265.0],[310.0],[289.0],[11.0],[105.0],[152.0],[192.0],[31.0],[317.0],[50.0],[11.0],[161.0],[50.0],[183.0],[361.0],[44.0],[214.0],[188.0],[94.0],[21.0],[310.0],[128.0],[349.0],[179.0],[31.0],[358.0],[293.0],[257.0],[161.0],[310.0],[179.0],[183.0],[179.0],[94.0],[183.0],[179.0],[105.0],[161.0],[161.0],[349.0],[358.0],[297.0],[297.0],[105.0],[259.0],[188.0],[161.0],[289.0],[31.0],[265.0],[332.0],[128.0],[265.0],[214.0],[265.0],[289.0],[308.0],[11.0],[338.0],[161.0],[293.0],[164.0],[105.0],[214.0],[164.0],[297.0],[183.0],[50.0],[44.0],[361.0],[214.0],[265.0],[233.0],[164.0],[11.0],[226.0],[207.0],[349.0],[349.0],[361.0],[308.0],[214.0],[108.0],[128.0],[161.0],[188.0],[179.0],[94.0],[265.0],[152.0],[214.0],[361.0],[361.0],[50.0],[21.0]
56,[257.0],[164.0],[11.0],[11.0],[317.0],[164.0],[207.0],[361.0],[349.0],[128.0],[308.0],[308.0],[354.0],[11.0],[308.0],[208.0],[94.0],[161.0],[361.0],[183.0],[268.0],[164.0],[164.0],[349.0],[44.0],[161.0],[310.0],[105.0],[105.0],[161.0],[128.0],[289.0],[50.0],[289.0],[214.0],[289.0],[161.0],[358.0],[293.0],[310.0],[37.0],[20.0],[354.0],[188.0],[207.0],[183.0],[179.0],[37.0],[265.0],[297.0],[310.0],[297.0],[208.0],[128.0],[44.0],[50.0],[310.0],[37.0],[259.0],[207.0],[164.0],[94.0],[361.0],[161.0],[192.0],[358.0],[161.0],[50.0],[164.0],[188.0],[317.0],[179.0],[265.0],[310.0],[183.0],[56.0],[269.0],[305.0],[37.0],[308.0],[207.0],[265.0],[214.0],[94.0],[11.0],[44.0],[164.0],[265.0],[11.0],[188.0],[164.0],[265.0],[265.0],[44.0],[164.0],[11.0],[265.0],[37.0],[183.0],[188.0]
