Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
39,14.964122295379639,15.675139427185059,15.99254322052002,16.585245370864868,17.226619482040405,17.0626323223114,16.96761965751648,16.799357652664185,16.521597385406494,349.9680256843567,23.205500602722168,15.436231851577759,16.862024545669556,15.278081178665161
40,14.867447137832642,15.640520095825195,15.95545244216919,16.552411556243896,16.91693425178528,16.869574546813965,16.860133409500122,16.761831045150757,16.52600359916687,349.3646459579468,23.076857328414917,15.379390001296997,16.860130548477173,15.275074243545532
41,14.171367883682251,14.911899328231812,15.190312147140503,15.566950559616089,15.617263555526733,15.678346395492554,15.63950252532959,15.826026678085327,15.655951738357544,101.48290705680847,22.230275869369507,14.51691198348999,15.786800622940063,14.495153427124023
42,15.066158294677734,15.791782140731812,16.011924982070923,16.41036295890808,16.749430179595947,16.74999976158142,16.74893283843994,16.75980043411255,16.631768465042114,311.72157740592957,23.316595554351807,15.486948013305664,17.04883313179016,15.36572003364563
43,14.886120319366455,15.759772300720215,16.079720735549927,16.670762062072754,17.051390886306763,17.047341108322144,17.653330326080322,16.923009634017944,16.682179927825928,352.96346068382263,23.3080575466156,15.560457468032837,16.937006950378418,15.296248435974121
44,14.616214752197266,15.532874822616577,16.353991985321045,16.2551109790802,16.729774951934814,16.538179874420166,16.579625844955444,16.530630350112915,16.27723455429077,376.00076246261597,23.30673360824585,15.242495059967041,16.370709896087646,14.99062180519104
45,14.532658576965332,15.323606729507446,15.543724298477173,16.06294274330139,16.415075302124023,16.330077171325684,16.532739877700806,16.31621789932251,16.187944412231445,376.45346426963806,22.988531351089478,15.02003002166748,16.641407251358032,14.824824333190918
46,14.904101133346558,15.782495975494385,16.31083083152771,16.69796347618103,17.095928192138672,17.095815896987915,17.882525205612183,16.93083667755127,16.706929206848145,352.66853165626526,23.39368176460266,15.597553014755249,16.97973656654358,15.334854125976562
47,14.393117666244507,15.103643655776978,15.40207815170288,15.912883043289185,16.049432516098022,15.894922494888306,15.857319355010986,15.924062967300415,15.814506769180298,103.97469639778137,22.6849946975708,14.760184049606323,15.988960266113281,14.662466526031494
48,14.474105834960938,15.229191303253174,15.405645847320557,15.809184074401855,15.922394514083862,15.952250957489014,15.94619345664978,15.928197383880615,16.00729012489319,102.00154089927673,22.665844678878784,14.947134971618652,16.102717638015747,14.787540912628174
49,14.09160590171814,15.321998596191406,15.467760801315308,15.889084815979004,16.131293058395386,16.211816787719727,16.228839635849,16.220988035202026,16.225698947906494,351.14326643943787,22.26736283302307,15.0306236743927,16.58226203918457,15.04598331451416
50,14.430080652236938,15.102701902389526,15.59461760520935,16.08884620666504,16.252874851226807,16.313632488250732,16.346068382263184,16.345574378967285,16.42580223083496,46.075148582458496,22.78128218650818,14.774337530136108,15.802570819854736,14.799369096755981
51,14.845616102218628,15.660781860351562,15.987410545349121,16.574949979782104,16.965835094451904,16.956371545791626,17.36139750480652,16.80033278465271,16.604247570037842,350.46255350112915,23.154977321624756,15.44289255142212,16.90648603439331,15.316970586776733
52,14.793204307556152,15.501492023468018,15.740663051605225,16.11589550971985,16.462213039398193,16.48243021965027,16.475550413131714,16.4778892993927,16.44910502433777,313.67465233802795,22.928803205490112,15.20651364326477,16.6548593044281,15.142879009246826
53,14.662034749984741,15.538673400878906,15.708702564239502,16.239009618759155,16.48141646385193,16.483616828918457,16.498659372329712,16.46723461151123,16.297226905822754,383.71301794052124,23.01637840270996,15.124490022659302,16.2120361328125,14.717883825302124
54,15.03552794456482,15.599811792373657,15.91788935661316,16.53835129737854,16.95163869857788,16.843767404556274,16.82818055152893,16.72812557220459,16.491469144821167,352.1918761730194,22.966312170028687,15.380959033966064,16.793044328689575,15.170289993286133
55,14.403224468231201,15.035962104797363,15.385870933532715,15.80105996131897,16.045273780822754,16.02946901321411,16.08866024017334,16.087742567062378,15.905874967575073,331.5197398662567,22.564526081085205,14.71985912322998,16.073530197143555,14.642361164093018
