Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
82,13.40799593925476,13.977373838424683,14.815144300460815,15.344900608062744,15.604135990142822,15.644635200500488,15.756008386611938,15.799539566040039,15.815494537353516,46.061657667160034,20.768863201141357,13.742483377456665,15.006518125534058,13.756016731262207
83,14.3623788356781,14.99101972579956,15.328373908996582,15.78202748298645,16.230114698410034,16.031580686569214,16.030499935150146,15.93601393699646,15.583847284317017,306.0757620334625,22.191699028015137,14.758723497390747,16.03183913230896,14.386562585830688
84,13.858627796173096,14.531956434249878,14.870487213134766,15.284461498260498,15.693771839141846,15.68168568611145,15.695405721664429,15.697526216506958,15.727799892425537,322.234991312027,21.6860511302948,14.454692840576172,16.040706157684326,14.480450868606567
85,18.20205569267273,18.605088472366333,19.129640579223633,19.775097846984863,20.17072343826294,20.149552583694458,20.17172360420227,20.138486862182617,19.095860958099365,272.63327288627625,27.65878415107727,18.588000774383545,20.643812656402588,17.652518033981323
86,14.24167013168335,14.91578722000122,15.39672327041626,15.742703914642334,16.042500257492065,16.01887822151184,16.06790590286255,15.979673147201538,15.780089616775513,314.111750125885,21.763997793197632,14.422431945800781,15.833388090133667,14.267761468887329
87,17.255194187164307,17.394479751586914,17.951920986175537,18.3813693523407,18.575916290283203,18.449509620666504,17.92114019393921,17.871371746063232,17.95159125328064,289.31520199775696,25.161388874053955,16.49523115158081,16.531891107559204,14.871333360671997
88,14.259825468063354,14.859098434448242,15.237644672393799,15.627726554870605,15.968369245529175,15.963291645050049,15.949356317520142,15.876107215881348,15.909109592437744,312.65224623680115,21.805609464645386,14.436516761779785,15.852566957473755,14.29392123222351
89,14.483253479003906,15.050859451293945,15.407270908355713,15.853496789932251,16.254164457321167,16.244224071502686,16.253971338272095,16.275742530822754,15.861733675003052,292.3520829677582,22.56800365447998,15.174780130386353,16.435941457748413,14.62392807006836
90,13.483779191970825,13.996373653411865,14.360110759735107,14.735958576202393,15.03905463218689,15.06540584564209,14.917576789855957,14.966627836227417,14.899807453155518,125.93535733222961,20.612603902816772,13.601618766784668,14.78591537475586,13.670030355453491
91,14.328573226928711,15.005475044250488,15.349100351333618,15.857398271560669,16.153944492340088,16.073294162750244,16.033443927764893,15.960916519165039,15.64193081855774,304.16350865364075,22.20993733406067,14.747817993164062,16.134641647338867,14.400538444519043
92,17.57915711402893,17.67419934272766,17.963359594345093,18.340237379074097,17.845096349716187,17.546164512634277,17.555485725402832,17.548675775527954,17.82793879508972,275.2539966106415,24.374101877212524,16.140704870224,18.170698404312134,16.11992311477661
93,14.681944608688354,15.279642105102539,15.901682138442993,16.226725101470947,16.592687606811523,16.579288482666016,16.58919382095337,16.13346791267395,15.554286479949951,527.9329633712769,22.562632083892822,15.08443307876587,16.42745804786682,14.626792669296265
94,13.903439044952393,14.448345422744751,14.791316270828247,15.197175979614258,15.624367713928223,15.61976432800293,15.61311411857605,15.620071411132812,15.617090702056885,318.04323863983154,21.59675908088684,14.341883659362793,15.995903015136719,14.36911916732788
95,17.233705043792725,17.628809690475464,18.099579572677612,18.689746141433716,19.167418956756592,19.11706519126892,19.117785453796387,19.12274169921875,19.066359519958496,279.90254306793213,26.194993257522583,17.443852424621582,19.805965185165405,17.273616790771484
96,13.732183933258057,14.215852975845337,14.561420917510986,14.895204782485962,15.161440372467041,15.158660650253296,15.157225370407104,15.169135332107544,15.128110885620117,127.69382286071777,21.353797435760498,14.163933277130127,15.371363639831543,14.136762619018555
97,16.94568634033203,17.133339166641235,17.644919633865356,18.242741584777832,18.723052978515625,18.922744035720825,18.971007585525513,18.988206386566162,19.0299334526062,240.0511486530304,25.93544602394104,17.06810688972473,19.068668127059937,16.90514302253723
98,14.622334957122803,15.234460830688477,15.774818897247314,16.177741050720215,16.56019902229309,16.5713791847229,16.56961441040039,16.09833073616028,15.578062772750854,528.0978910923004,22.498826265335083,15.024068593978882,16.3616783618927,14.594343185424805
99,17.245471715927124,17.620671033859253,18.080873012542725,18.66541886329651,19.07867193222046,19.060677766799927,19.057469367980957,19.066834449768066,19.00321364402771,279.5288951396942,26.172085762023926,17.415712356567383,19.746830940246582,17.23844075202942
