Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
340,[457.0],[738.0],[1471.0],[577.0],[372.0],[616.0],[301.0],[1413.0],[1272.0],[259.0],[761.0],[1140.0],[127.0],[819.0],[325.0],[1321.0],[276.0],[1289.0],[864.0],[309.0],[1181.0],[310.0],[783.0],[1126.0],[736.0],[1246.0],[852.0],[421.0],[1240.0],[660.0],[822.0],[999.0],[910.0],[1263.0],[765.0],[647.0],[1331.0],[1001.0],[738.0],[488.0],[589.0],[1110.0],[1221.0],[999.0],[999.0],[1247.0],[1497.0],[1061.0],[294.0],[1495.0],[119.0],[1252.0],[456.0],[587.0],[1348.0],[1423.0],[1362.0],[738.0],[935.0],[1332.0],[791.0],[1215.0],[81.0],[985.0],[1071.0],[298.0],[1497.0],[1427.0],[1286.0],[308.0],[488.0],[1226.0],[60.0],[234.0],[526.0],[1159.0],[234.0],[1239.0],[70.0],[587.0],[1312.0],[1399.0],[1140.0],[1262.0],[328.0],[1440.0],[489.0],[1366.0],[548.0],[556.0],[300.0],[185.0],[1426.0],[1369.0],[294.0],[674.0],[768.0],[249.0],[312.0],[1050.0]
341,[1298.0],[1180.0],[309.0],[1368.0],[1363.0],[819.0],[615.0],[407.0],[686.0],[1347.0],[409.0],[75.0],[5.0],[834.0],[255.0],[1054.0],[1044.0],[999.0],[517.0],[831.0],[757.0],[1001.0],[895.0],[394.0],[1295.0],[834.0],[1405.0],[883.0],[923.0],[866.0],[897.0],[335.0],[1497.0],[532.0],[1010.0],[899.0],[599.0],[637.0],[1395.0],[1415.0],[344.0],[57.0],[1135.0],[1280.0],[1289.0],[238.0],[835.0],[192.0],[1461.0],[165.0],[1113.0],[1126.0],[747.0],[953.0],[581.0],[1335.0],[298.0],[416.0],[654.0],[1329.0],[990.0],[1073.0],[1168.0],[51.0],[724.0],[192.0],[1170.0],[1170.0],[834.0],[15.0],[1415.0],[325.0],[608.0],[270.0],[1311.0],[615.0],[223.0],[831.0],[660.0],[37.0],[1205.0],[716.0],[717.0],[1283.0],[1001.0],[192.0],[859.0],[228.0],[371.0],[249.0],[60.0],[565.0],[101.0],[336.0],[1123.0],[193.0],[517.0],[126.0],[1258.0],[950.0]
342,[800.0],[426.0],[1310.0],[886.0],[302.0],[587.0],[594.0],[1371.0],[1443.0],[936.0],[1003.0],[1256.0],[1013.0],[548.0],[736.0],[508.0],[1466.0],[148.0],[1132.0],[529.0],[372.0],[234.0],[704.0],[711.0],[1106.0],[977.0],[265.0],[37.0],[352.0],[328.0],[358.0],[75.0],[834.0],[172.0],[1176.0],[238.0],[583.0],[234.0],[524.0],[1196.0],[960.0],[682.0],[804.0],[1289.0],[1426.0],[1216.0],[195.0],[850.0],[1123.0],[653.0],[842.0],[1107.0],[985.0],[1094.0],[9.0],[524.0],[516.0],[518.0],[63.0],[1486.0],[1439.0],[462.0],[1297.0],[606.0],[637.0],[83.0],[1044.0],[144.0],[276.0],[1160.0],[953.0],[993.0],[540.0],[672.0],[728.0],[647.0],[801.0],[529.0],[907.0],[790.0],[910.0],[389.0],[48.0],[426.0],[883.0],[921.0],[265.0],[1464.0],[394.0],[144.0],[819.0],[427.0],[314.0],[335.0],[119.0],[137.0],[1132.0],[1256.0],[309.0],[909.0]
343,[581.0],[1200.0],[1064.0],[1099.0],[915.0],[1498.0],[950.0],[865.0],[354.0],[94.0],[1188.0],[537.0],[779.0],[106.0],[11.0],[1037.0],[1176.0],[210.0],[21.0],[770.0],[797.0],[1087.0],[1427.0],[1105.0],[384.0],[127.0],[210.0],[206.0],[909.0],[883.0],[58.0],[1289.0],[1170.0],[1062.0],[1044.0],[1362.0],[1066.0],[277.0],[1335.0],[9.0],[312.0],[687.0],[101.0],[1426.0],[11.0],[363.0],[1170.0],[530.0],[1128.0],[99.0],[894.0],[385.0],[1149.0],[822.0],[1361.0],[597.0],[365.0],[298.0],[1240.0],[18.0],[46.0],[428.0],[626.0],[193.0],[831.0],[1384.0],[37.0],[1160.0],[245.0],[1165.0],[822.0],[983.0],[94.0],[1206.0],[1182.0],[594.0],[339.0],[983.0],[1438.0],[366.0],[1176.0],[155.0],[1039.0],[1311.0],[88.0],[83.0],[516.0],[9.0],[711.0],[1188.0],[354.0],[1270.0],[307.0],[715.0],[1429.0],[1180.0],[1071.0],[727.0],[770.0],[606.0]
344,[206.0],[317.0],[1008.0],[1307.0],[738.0],[64.0],[768.0],[314.0],[670.0],[1073.0],[763.0],[717.0],[1160.0],[64.0],[1226.0],[1215.0],[1320.0],[402.0],[896.0],[252.0],[1363.0],[599.0],[419.0],[278.0],[351.0],[556.0],[383.0],[249.0],[1331.0],[249.0],[1298.0],[715.0],[1147.0],[379.0],[276.0],[363.0],[1493.0],[828.0],[666.0],[228.0],[872.0],[760.0],[307.0],[278.0],[736.0],[1199.0],[573.0],[1147.0],[1319.0],[1247.0],[1186.0],[155.0],[374.0],[170.0],[1112.0],[353.0],[859.0],[194.0],[1206.0],[762.0],[1332.0],[1327.0],[548.0],[565.0],[529.0],[833.0],[1160.0],[33.0],[282.0],[1001.0],[9.0],[103.0],[909.0],[848.0],[819.0],[1362.0],[788.0],[274.0],[496.0],[800.0],[915.0],[1323.0],[1006.0],[1038.0],[234.0],[403.0],[1006.0],[1415.0],[94.0],[834.0],[872.0],[1181.0],[1371.0],[1399.0],[1068.0],[126.0],[1362.0],[890.0],[252.0],[807.0]
345,[1112.0],[96.0],[1439.0],[1095.0],[666.0],[1010.0],[109.0],[1426.0],[446.0],[1497.0],[535.0],[255.0],[593.0],[1498.0],[1400.0],[428.0],[615.0],[1361.0],[1390.0],[190.0],[1237.0],[612.0],[1029.0],[1319.0],[1296.0],[1160.0],[864.0],[800.0],[1433.0],[953.0],[921.0],[743.0],[336.0],[465.0],[599.0],[1199.0],[831.0],[427.0],[94.0],[173.0],[242.0],[1386.0],[1240.0],[314.0],[1484.0],[1386.0],[477.0],[435.0],[1443.0],[1104.0],[872.0],[936.0],[354.0],[438.0],[228.0],[201.0],[489.0],[1495.0],[954.0],[565.0],[448.0],[1274.0],[182.0],[103.0],[1197.0],[1364.0],[1176.0],[1414.0],[910.0],[223.0],[514.0],[565.0],[1331.0],[399.0],[650.0],[1087.0],[1386.0],[746.0],[433.0],[967.0],[1044.0],[1087.0],[1145.0],[737.0],[249.0],[1292.0],[1068.0],[488.0],[1105.0],[953.0],[70.0],[757.0],[407.0],[389.0],[40.0],[164.0],[594.0],[461.0],[300.0],[967.0]
346,[37.0],[1045.0],[939.0],[1380.0],[866.0],[421.0],[174.0],[999.0],[148.0],[1185.0],[331.0],[1484.0],[159.0],[1040.0],[320.0],[348.0],[563.0],[476.0],[1440.0],[274.0],[302.0],[1254.0],[1244.0],[155.0],[1467.0],[1438.0],[1348.0],[517.0],[583.0],[382.0],[581.0],[1145.0],[556.0],[688.0],[1196.0],[389.0],[943.0],[996.0],[201.0],[1462.0],[794.0],[577.0],[602.0],[1319.0],[255.0],[155.0],[165.0],[425.0],[1011.0],[1216.0],[985.0],[1235.0],[446.0],[1298.0],[1462.0],[548.0],[90.0],[490.0],[308.0],[10.0],[1486.0],[1492.0],[92.0],[1089.0],[277.0],[100.0],[394.0],[549.0],[1466.0],[801.0],[65.0],[762.0],[660.0],[332.0],[725.0],[768.0],[1226.0],[5.0],[768.0],[457.0],[276.0],[978.0],[75.0],[348.0],[1254.0],[1432.0],[203.0],[573.0],[641.0],[822.0],[990.0],[103.0],[1108.0],[1433.0],[1329.0],[317.0],[426.0],[1266.0],[190.0],[821.0]
347,[936.0],[15.0],[128.0],[22.0],[338.0],[548.0],[907.0],[353.0],[1223.0],[131.0],[1363.0],[736.0],[1232.0],[71.0],[872.0],[1296.0],[594.0],[680.0],[81.0],[427.0],[1398.0],[161.0],[123.0],[641.0],[348.0],[159.0],[1347.0],[1352.0],[1153.0],[822.0],[1432.0],[1426.0],[715.0],[67.0],[563.0],[981.0],[155.0],[727.0],[650.0],[187.0],[1196.0],[886.0],[180.0],[1371.0],[314.0],[577.0],[728.0],[102.0],[1068.0],[246.0],[928.0],[1497.0],[148.0],[235.0],[936.0],[680.0],[549.0],[1045.0],[848.0],[448.0],[18.0],[904.0],[1094.0],[983.0],[129.0],[1360.0],[711.0],[1267.0],[486.0],[897.0],[581.0],[381.0],[583.0],[219.0],[426.0],[1396.0],[565.0],[889.0],[1216.0],[84.0],[481.0],[1159.0],[1405.0],[1296.0],[161.0],[197.0],[196.0],[457.0],[1042.0],[33.0],[608.0],[372.0],[865.0],[42.0],[159.0],[1200.0],[647.0],[210.0],[1140.0],[396.0]
348,[1433.0],[666.0],[586.0],[828.0],[757.0],[71.0],[70.0],[1311.0],[320.0],[1001.0],[985.0],[11.0],[1499.0],[616.0],[310.0],[326.0],[768.0],[1427.0],[336.0],[1140.0],[672.0],[1468.0],[771.0],[1042.0],[326.0],[1232.0],[791.0],[457.0],[1066.0],[384.0],[656.0],[755.0],[103.0],[86.0],[173.0],[305.0],[529.0],[882.0],[838.0],[593.0],[936.0],[592.0],[1413.0],[407.0],[1256.0],[1368.0],[99.0],[658.0],[619.0],[776.0],[859.0],[890.0],[476.0],[567.0],[276.0],[394.0],[161.0],[653.0],[1413.0],[103.0],[10.0],[913.0],[595.0],[56.0],[842.0],[130.0],[1105.0],[968.0],[594.0],[127.0],[228.0],[1329.0],[1066.0],[864.0],[193.0],[762.0],[1373.0],[325.0],[558.0],[1218.0],[1079.0],[1249.0],[1428.0],[965.0],[1461.0],[1453.0],[1232.0],[800.0],[522.0],[910.0],[152.0],[983.0],[755.0],[1440.0],[762.0],[1165.0],[573.0],[1348.0],[1479.0],[1008.0]
349,[1497.0],[211.0],[55.0],[658.0],[990.0],[1266.0],[647.0],[426.0],[1394.0],[234.0],[5.0],[1362.0],[673.0],[584.0],[670.0],[1442.0],[556.0],[353.0],[1297.0],[176.0],[1229.0],[1461.0],[627.0],[1311.0],[779.0],[791.0],[292.0],[1132.0],[1321.0],[983.0],[1112.0],[717.0],[192.0],[54.0],[187.0],[103.0],[320.0],[1254.0],[1054.0],[590.0],[1277.0],[1447.0],[670.0],[741.0],[1371.0],[886.0],[819.0],[1276.0],[1061.0],[884.0],[634.0],[1170.0],[51.0],[581.0],[1433.0],[711.0],[928.0],[15.0],[399.0],[700.0],[700.0],[348.0],[170.0],[970.0],[1431.0],[242.0],[206.0],[127.0],[1122.0],[1254.0],[1092.0],[40.0],[1493.0],[517.0],[797.0],[1102.0],[1467.0],[782.0],[1247.0],[488.0],[916.0],[612.0],[1479.0],[326.0],[486.0],[656.0],[715.0],[206.0],[1154.0],[1298.0],[907.0],[456.0],[124.0],[1008.0],[565.0],[96.0],[637.0],[1361.0],[1181.0],[558.0]
