Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
213,[608.0],[721.0],[663.0],[64.0],[721.0],[576.0],[371.0],[33.0],[71.0],[18.0],[146.0],[722.0],[775.0],[726.0],[487.0],[89.0],[346.0],[146.0],[906.0],[302.0],[256.0],[114.0],[271.0],[145.0],[870.0],[256.0],[416.0],[911.0],[183.0],[416.0],[102.0],[358.0],[18.0],[103.0],[245.0],[18.0],[844.0],[20.0],[864.0],[851.0],[825.0],[256.0],[146.0],[721.0],[358.0],[271.0],[89.0],[844.0],[721.0],[604.0],[234.0],[604.0],[524.0],[114.0],[265.0],[837.0],[721.0],[864.0],[870.0],[608.0],[1.0],[426.0],[256.0],[1.0],[817.0],[721.0],[889.0],[14.0],[140.0],[425.0],[555.0],[242.0],[6.0],[419.0],[721.0],[825.0],[683.0],[286.0],[107.0],[721.0],[754.0],[997.0],[1.0],[721.0],[346.0],[779.0],[618.0],[510.0],[153.0],[245.0],[346.0],[271.0],[124.0],[271.0],[426.0],[864.0],[203.0],[989.0],[178.0],[722.0]
214,[371.0],[851.0],[14.0],[395.0],[2.0],[243.0],[721.0],[213.0],[721.0],[107.0],[754.0],[416.0],[6.0],[371.0],[767.0],[604.0],[102.0],[177.0],[111.0],[177.0],[346.0],[183.0],[844.0],[851.0],[305.0],[555.0],[1.0],[46.0],[296.0],[771.0],[576.0],[256.0],[604.0],[722.0],[567.0],[256.0],[245.0],[242.0],[721.0],[555.0],[102.0],[426.0],[33.0],[271.0],[608.0],[576.0],[71.0],[555.0],[864.0],[153.0],[645.0],[256.0],[510.0],[683.0],[33.0],[870.0],[395.0],[18.0],[393.0],[115.0],[825.0],[256.0],[635.0],[271.0],[852.0],[864.0],[716.0],[844.0],[979.0],[448.0],[16.0],[256.0],[721.0],[721.0],[844.0],[710.0],[818.0],[27.0],[256.0],[18.0],[33.0],[686.0],[906.0],[864.0],[979.0],[608.0],[406.0],[291.0],[721.0],[111.0],[911.0],[256.0],[849.0],[256.0],[286.0],[2.0],[495.0],[533.0],[265.0],[519.0]
215,[416.0],[825.0],[604.0],[14.0],[346.0],[346.0],[877.0],[40.0],[864.0],[256.0],[43.0],[576.0],[291.0],[604.0],[520.0],[643.0],[533.0],[322.0],[234.0],[426.0],[245.0],[721.0],[519.0],[416.0],[393.0],[46.0],[906.0],[618.0],[8.0],[864.0],[754.0],[844.0],[722.0],[576.0],[645.0],[245.0],[533.0],[849.0],[426.0],[979.0],[837.0],[14.0],[985.0],[416.0],[153.0],[911.0],[864.0],[46.0],[89.0],[245.0],[948.0],[153.0],[255.0],[864.0],[305.0],[117.0],[426.0],[71.0],[426.0],[89.0],[754.0],[14.0],[291.0],[519.0],[775.0],[145.0],[225.0],[576.0],[245.0],[901.0],[533.0],[972.0],[864.0],[153.0],[243.0],[960.0],[519.0],[188.0],[346.0],[1.0],[117.0],[296.0],[911.0],[256.0],[20.0],[156.0],[195.0],[721.0],[2.0],[533.0],[256.0],[107.0],[992.0],[844.0],[851.0],[346.0],[456.0],[608.0],[393.0],[576.0]
216,[721.0],[271.0],[808.0],[111.0],[576.0],[979.0],[864.0],[117.0],[604.0],[102.0],[645.0],[911.0],[455.0],[416.0],[903.0],[188.0],[146.0],[117.0],[948.0],[256.0],[533.0],[18.0],[533.0],[140.0],[128.0],[754.0],[256.0],[576.0],[450.0],[256.0],[985.0],[346.0],[271.0],[911.0],[985.0],[710.0],[567.0],[943.0],[245.0],[46.0],[960.0],[825.0],[256.0],[906.0],[978.0],[825.0],[722.0],[567.0],[64.0],[533.0],[117.0],[346.0],[779.0],[14.0],[128.0],[849.0],[145.0],[722.0],[883.0],[722.0],[265.0],[346.0],[779.0],[243.0],[183.0],[859.0],[992.0],[643.0],[213.0],[12.0],[520.0],[384.0],[818.0],[825.0],[722.0],[40.0],[108.0],[346.0],[576.0],[107.0],[769.0],[761.0],[825.0],[519.0],[870.0],[864.0],[89.0],[18.0],[256.0],[948.0],[519.0],[754.0],[909.0],[463.0],[979.0],[177.0],[964.0],[864.0],[177.0],[245.0]
217,[426.0],[102.0],[346.0],[265.0],[20.0],[405.0],[256.0],[972.0],[844.0],[825.0],[512.0],[102.0],[608.0],[808.0],[358.0],[1.0],[567.0],[124.0],[20.0],[315.0],[146.0],[33.0],[245.0],[256.0],[849.0],[870.0],[519.0],[567.0],[533.0],[14.0],[128.0],[576.0],[860.0],[234.0],[322.0],[825.0],[43.0],[426.0],[43.0],[645.0],[645.0],[844.0],[849.0],[188.0],[371.0],[243.0],[844.0],[265.0],[463.0],[500.0],[20.0],[825.0],[183.0],[533.0],[909.0],[909.0],[808.0],[851.0],[308.0],[14.0],[33.0],[245.0],[71.0],[960.0],[864.0],[256.0],[643.0],[901.0],[406.0],[6.0],[624.0],[495.0],[188.0],[243.0],[860.0],[870.0],[710.0],[256.0],[117.0],[21.0],[943.0],[878.0],[860.0],[346.0],[73.0],[426.0],[943.0],[825.0],[177.0],[754.0],[807.0],[177.0],[495.0],[567.0],[555.0],[102.0],[638.0],[721.0],[117.0],[20.0]
218,[102.0],[40.0],[825.0],[85.0],[245.0],[265.0],[271.0],[909.0],[245.0],[645.0],[456.0],[21.0],[911.0],[346.0],[608.0],[256.0],[406.0],[778.0],[117.0],[495.0],[616.0],[393.0],[146.0],[346.0],[426.0],[20.0],[346.0],[985.0],[721.0],[346.0],[909.0],[911.0],[315.0],[393.0],[73.0],[33.0],[178.0],[972.0],[73.0],[234.0],[234.0],[906.0],[769.0],[102.0],[864.0],[102.0],[140.0],[40.0],[310.0],[276.0],[870.0],[533.0],[103.0],[860.0],[242.0],[495.0],[416.0],[808.0],[909.0],[271.0],[870.0],[43.0],[721.0],[645.0],[721.0],[463.0],[308.0],[315.0],[117.0],[877.0],[864.0],[963.0],[844.0],[643.0],[271.0],[985.0],[234.0],[533.0],[426.0],[111.0],[665.0],[635.0],[245.0],[754.0],[348.0],[722.0],[972.0],[576.0],[985.0],[870.0],[21.0],[344.0],[509.0],[500.0],[346.0],[33.0],[71.0],[395.0],[256.0],[618.0]
219,[43.0],[117.0],[245.0],[117.0],[265.0],[648.0],[906.0],[321.0],[860.0],[73.0],[849.0],[837.0],[64.0],[107.0],[808.0],[576.0],[909.0],[992.0],[73.0],[778.0],[322.0],[117.0],[500.0],[102.0],[943.0],[909.0],[46.0],[195.0],[2.0],[234.0],[195.0],[555.0],[683.0],[302.0],[700.0],[985.0],[73.0],[598.0],[40.0],[512.0],[73.0],[576.0],[893.0],[146.0],[721.0],[754.0],[979.0],[177.0],[265.0],[176.0],[73.0],[102.0],[145.0],[33.0],[256.0],[475.0],[906.0],[188.0],[901.0],[576.0],[904.0],[645.0],[463.0],[265.0],[107.0],[271.0],[569.0],[648.0],[927.0],[647.0],[519.0],[976.0],[416.0],[21.0],[456.0],[759.0],[245.0],[102.0],[716.0],[40.0],[761.0],[779.0],[500.0],[117.0],[595.0],[40.0],[909.0],[406.0],[73.0],[909.0],[245.0],[764.0],[901.0],[406.0],[73.0],[648.0],[465.0],[825.0],[665.0],[406.0]
220,[85.0],[256.0],[645.0],[195.0],[43.0],[43.0],[108.0],[963.0],[618.0],[176.0],[909.0],[178.0],[721.0],[576.0],[107.0],[555.0],[943.0],[963.0],[85.0],[456.0],[73.0],[909.0],[618.0],[754.0],[156.0],[495.0],[754.0],[495.0],[177.0],[265.0],[901.0],[985.0],[98.0],[176.0],[393.0],[85.0],[177.0],[909.0],[985.0],[117.0],[117.0],[346.0],[495.0],[576.0],[722.0],[985.0],[265.0],[117.0],[43.0],[909.0],[98.0],[754.0],[979.0],[393.0],[495.0],[456.0],[140.0],[140.0],[509.0],[911.0],[117.0],[616.0],[851.0],[322.0],[153.0],[979.0],[247.0],[927.0],[393.0],[520.0],[245.0],[893.0],[346.0],[960.0],[849.0],[195.0],[393.0],[405.0],[124.0],[406.0],[883.0],[721.0],[265.0],[456.0],[901.0],[393.0],[308.0],[645.0],[870.0],[495.0],[860.0],[311.0],[931.0],[616.0],[102.0],[909.0],[542.0],[722.0],[426.0],[73.0]
221,[348.0],[321.0],[43.0],[426.0],[870.0],[177.0],[555.0],[657.0],[754.0],[972.0],[901.0],[33.0],[416.0],[102.0],[14.0],[567.0],[769.0],[308.0],[83.0],[964.0],[700.0],[883.0],[178.0],[178.0],[315.0],[598.0],[33.0],[598.0],[555.0],[512.0],[315.0],[302.0],[759.0],[321.0],[256.0],[83.0],[927.0],[878.0],[322.0],[393.0],[700.0],[315.0],[311.0],[870.0],[1.0],[234.0],[849.0],[909.0],[825.0],[321.0],[348.0],[948.0],[310.0],[117.0],[878.0],[643.0],[310.0],[310.0],[569.0],[146.0],[364.0],[302.0],[555.0],[195.0],[245.0],[643.0],[693.0],[117.0],[595.0],[775.0],[645.0],[247.0],[140.0],[305.0],[195.0],[308.0],[305.0],[645.0],[495.0],[870.0],[164.0],[604.0],[948.0],[849.0],[909.0],[117.0],[931.0],[40.0],[943.0],[365.0],[46.0],[509.0],[705.0],[943.0],[533.0],[128.0],[618.0],[243.0],[156.0],[927.0]
222,[700.0],[764.0],[117.0],[124.0],[759.0],[242.0],[102.0],[308.0],[265.0],[71.0],[833.0],[43.0],[1.0],[46.0],[102.0],[245.0],[691.0],[769.0],[393.0],[366.0],[195.0],[495.0],[234.0],[176.0],[901.0],[963.0],[985.0],[909.0],[245.0],[393.0],[308.0],[393.0],[348.0],[892.0],[321.0],[234.0],[117.0],[394.0],[909.0],[256.0],[901.0],[302.0],[384.0],[276.0],[20.0],[203.0],[972.0],[456.0],[849.0],[963.0],[60.0],[276.0],[245.0],[909.0],[849.0],[901.0],[271.0],[979.0],[366.0],[33.0],[972.0],[393.0],[245.0],[73.0],[567.0],[245.0],[634.0],[943.0],[901.0],[951.0],[985.0],[983.0],[519.0],[759.0],[117.0],[931.0],[128.0],[40.0],[778.0],[78.0],[901.0],[416.0],[870.0],[972.0],[308.0],[176.0],[390.0],[393.0],[195.0],[883.0],[265.0],[365.0],[643.0],[384.0],[71.0],[117.0],[35.0],[683.0],[761.0],[117.0]
