Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
702,[237.0],[549.0],[766.0],[288.0],[803.0],[878.0],[398.0],[961.0],[968.0],[837.0],[216.0],[904.0],[806.0],[917.0],[669.0],[897.0],[203.0],[780.0],[632.0],[904.0],[61.0],[662.0],[603.0],[834.0],[372.0],[987.0],[296.0],[771.0],[65.0],[658.0],[551.0],[662.0],[480.0],[701.0],[318.0],[492.0],[333.0],[753.0],[971.0],[143.0],[864.0],[640.0],[943.0],[344.0],[143.0],[358.0],[871.0],[529.0],[574.0],[385.0],[116.0],[324.0],[358.0],[572.0],[696.0],[490.0],[237.0],[688.0],[480.0],[288.0],[219.0],[748.0],[116.0],[800.0],[589.0],[746.0],[866.0],[746.0],[47.0],[227.0],[813.0],[757.0],[30.0],[897.0],[968.0],[480.0],[813.0],[851.0],[846.0],[39.0],[61.0],[901.0],[545.0],[395.0],[979.0],[551.0],[964.0],[65.0],[410.0],[988.0],[314.0],[747.0],[197.0],[480.0],[483.0],[130.0],[313.0],[414.0],[116.0],[529.0]
703,[293.0],[904.0],[984.0],[313.0],[276.0],[72.0],[897.0],[964.0],[116.0],[766.0],[67.0],[143.0],[358.0],[42.0],[152.0],[443.0],[270.0],[619.0],[480.0],[143.0],[143.0],[7.0],[572.0],[480.0],[560.0],[121.0],[18.0],[753.0],[386.0],[18.0],[389.0],[549.0],[860.0],[245.0],[961.0],[696.0],[47.0],[795.0],[331.0],[215.0],[745.0],[985.0],[681.0],[567.0],[58.0],[47.0],[111.0],[140.0],[515.0],[860.0],[443.0],[640.0],[795.0],[688.0],[273.0],[834.0],[889.0],[904.0],[397.0],[319.0],[594.0],[936.0],[410.0],[48.0],[362.0],[547.0],[39.0],[241.0],[766.0],[901.0],[87.0],[141.0],[333.0],[331.0],[47.0],[889.0],[464.0],[101.0],[175.0],[636.0],[72.0],[473.0],[276.0],[15.0],[425.0],[947.0],[757.0],[489.0],[594.0],[395.0],[358.0],[300.0],[923.0],[295.0],[332.0],[603.0],[603.0],[301.0],[936.0],[245.0]
704,[746.0],[377.0],[50.0],[714.0],[746.0],[358.0],[58.0],[39.0],[8.0],[377.0],[567.0],[18.0],[632.0],[295.0],[270.0],[766.0],[613.0],[286.0],[344.0],[870.0],[593.0],[480.0],[72.0],[377.0],[806.0],[29.0],[766.0],[410.0],[600.0],[237.0],[332.0],[936.0],[685.0],[358.0],[834.0],[483.0],[330.0],[584.0],[753.0],[8.0],[102.0],[632.0],[11.0],[803.0],[603.0],[911.0],[184.0],[263.0],[87.0],[513.0],[766.0],[813.0],[441.0],[714.0],[276.0],[353.0],[860.0],[757.0],[72.0],[987.0],[241.0],[753.0],[572.0],[846.0],[839.0],[971.0],[259.0],[295.0],[443.0],[541.0],[580.0],[803.0],[962.0],[696.0],[567.0],[813.0],[410.0],[457.0],[834.0],[185.0],[714.0],[237.0],[143.0],[943.0],[65.0],[994.0],[425.0],[477.0],[237.0],[465.0],[312.0],[871.0],[251.0],[72.0],[58.0],[817.0],[883.0],[397.0],[529.0],[640.0]
705,[917.0],[175.0],[491.0],[513.0],[10.0],[551.0],[286.0],[143.0],[714.0],[58.0],[606.0],[746.0],[231.0],[385.0],[988.0],[433.0],[753.0],[428.0],[723.0],[917.0],[757.0],[874.0],[377.0],[116.0],[632.0],[791.0],[796.0],[491.0],[917.0],[39.0],[760.0],[874.0],[540.0],[662.0],[829.0],[584.0],[52.0],[834.0],[980.0],[757.0],[515.0],[65.0],[414.0],[8.0],[594.0],[7.0],[560.0],[998.0],[917.0],[46.0],[72.0],[319.0],[50.0],[961.0],[245.0],[456.0],[917.0],[603.0],[696.0],[947.0],[866.0],[901.0],[766.0],[896.0],[281.0],[170.0],[327.0],[883.0],[547.0],[551.0],[962.0],[237.0],[42.0],[511.0],[86.0],[987.0],[962.0],[714.0],[529.0],[813.0],[660.0],[427.0],[995.0],[11.0],[385.0],[319.0],[603.0],[714.0],[688.0],[480.0],[120.0],[791.0],[864.0],[16.0],[860.0],[65.0],[377.0],[540.0],[766.0],[170.0]
706,[947.0],[746.0],[994.0],[660.0],[483.0],[428.0],[687.0],[397.0],[766.0],[72.0],[410.0],[757.0],[130.0],[567.0],[748.0],[964.0],[699.0],[877.0],[203.0],[16.0],[26.0],[947.0],[98.0],[766.0],[358.0],[372.0],[397.0],[926.0],[316.0],[185.0],[344.0],[717.0],[276.0],[362.0],[696.0],[723.0],[491.0],[50.0],[795.0],[968.0],[176.0],[492.0],[541.0],[449.0],[414.0],[441.0],[573.0],[199.0],[594.0],[276.0],[377.0],[377.0],[662.0],[143.0],[748.0],[116.0],[971.0],[746.0],[76.0],[145.0],[943.0],[795.0],[395.0],[151.0],[349.0],[306.0],[919.0],[551.0],[72.0],[141.0],[143.0],[18.0],[224.0],[714.0],[964.0],[640.0],[28.0],[319.0],[456.0],[166.0],[711.0],[594.0],[658.0],[771.0],[814.0],[395.0],[237.0],[219.0],[425.0],[984.0],[746.0],[359.0],[16.0],[152.0],[94.0],[979.0],[65.0],[817.0],[298.0],[994.0]
707,[730.0],[685.0],[443.0],[632.0],[603.0],[780.0],[367.0],[883.0],[377.0],[964.0],[914.0],[240.0],[319.0],[964.0],[543.0],[72.0],[497.0],[659.0],[224.0],[170.0],[874.0],[203.0],[817.0],[349.0],[441.0],[696.0],[104.0],[30.0],[515.0],[917.0],[550.0],[480.0],[410.0],[846.0],[116.0],[276.0],[560.0],[318.0],[491.0],[295.0],[672.0],[319.0],[999.0],[675.0],[65.0],[251.0],[681.0],[921.0],[333.0],[18.0],[696.0],[962.0],[874.0],[15.0],[658.0],[976.0],[276.0],[586.0],[714.0],[753.0],[398.0],[86.0],[480.0],[358.0],[529.0],[293.0],[414.0],[185.0],[839.0],[984.0],[7.0],[241.0],[730.0],[293.0],[696.0],[962.0],[224.0],[171.0],[116.0],[410.0],[753.0],[867.0],[757.0],[696.0],[293.0],[355.0],[473.0],[330.0],[917.0],[796.0],[551.0],[538.0],[82.0],[714.0],[143.0],[594.0],[714.0],[314.0],[901.0],[319.0]
708,[547.0],[312.0],[72.0],[865.0],[593.0],[632.0],[464.0],[757.0],[796.0],[103.0],[791.0],[917.0],[428.0],[717.0],[465.0],[185.0],[795.0],[490.0],[441.0],[757.0],[237.0],[753.0],[293.0],[72.0],[319.0],[813.0],[701.0],[832.0],[746.0],[813.0],[469.0],[834.0],[87.0],[874.0],[584.0],[947.0],[947.0],[766.0],[395.0],[994.0],[464.0],[603.0],[593.0],[620.0],[425.0],[50.0],[545.0],[428.0],[464.0],[464.0],[714.0],[480.0],[397.0],[994.0],[572.0],[50.0],[714.0],[65.0],[757.0],[161.0],[270.0],[492.0],[949.0],[319.0],[159.0],[427.0],[8.0],[215.0],[943.0],[896.0],[730.0],[917.0],[143.0],[292.0],[203.0],[979.0],[919.0],[796.0],[901.0],[962.0],[679.0],[222.0],[797.0],[8.0],[717.0],[480.0],[295.0],[72.0],[529.0],[874.0],[529.0],[483.0],[780.0],[634.0],[276.0],[893.0],[58.0],[593.0],[72.0],[428.0]
709,[893.0],[917.0],[355.0],[456.0],[860.0],[296.0],[627.0],[688.0],[943.0],[714.0],[956.0],[42.0],[623.0],[241.0],[353.0],[572.0],[358.0],[47.0],[484.0],[634.0],[11.0],[443.0],[87.0],[943.0],[584.0],[143.0],[797.0],[98.0],[956.0],[314.0],[539.0],[7.0],[658.0],[456.0],[572.0],[572.0],[273.0],[116.0],[864.0],[791.0],[637.0],[584.0],[302.0],[132.0],[979.0],[662.0],[80.0],[366.0],[425.0],[658.0],[964.0],[696.0],[834.0],[603.0],[809.0],[766.0],[152.0],[917.0],[363.0],[480.0],[289.0],[296.0],[377.0],[867.0],[615.0],[290.0],[796.0],[385.0],[714.0],[229.0],[757.0],[760.0],[141.0],[390.0],[723.0],[964.0],[286.0],[104.0],[312.0],[864.0],[122.0],[519.0],[39.0],[883.0],[54.0],[295.0],[917.0],[358.0],[972.0],[8.0],[377.0],[377.0],[634.0],[47.0],[757.0],[215.0],[688.0],[791.0],[584.0],[355.0]
710,[352.0],[143.0],[513.0],[904.0],[78.0],[965.0],[176.0],[813.0],[964.0],[870.0],[143.0],[397.0],[47.0],[152.0],[953.0],[714.0],[61.0],[227.0],[385.0],[314.0],[867.0],[795.0],[791.0],[839.0],[662.0],[365.0],[16.0],[696.0],[425.0],[746.0],[76.0],[921.0],[529.0],[26.0],[766.0],[860.0],[846.0],[170.0],[10.0],[603.0],[569.0],[480.0],[176.0],[99.0],[688.0],[874.0],[541.0],[889.0],[58.0],[963.0],[572.0],[730.0],[318.0],[979.0],[440.0],[229.0],[658.0],[58.0],[796.0],[795.0],[464.0],[834.0],[87.0],[584.0],[813.0],[295.0],[972.0],[76.0],[964.0],[911.0],[170.0],[398.0],[919.0],[152.0],[586.0],[730.0],[966.0],[965.0],[72.0],[397.0],[795.0],[746.0],[237.0],[547.0],[980.0],[832.0],[65.0],[487.0],[746.0],[215.0],[175.0],[901.0],[168.0],[86.0],[963.0],[425.0],[484.0],[797.0],[492.0],[104.0]
711,[994.0],[42.0],[714.0],[18.0],[867.0],[319.0],[196.0],[237.0],[883.0],[936.0],[483.0],[237.0],[116.0],[897.0],[355.0],[688.0],[987.0],[161.0],[662.0],[237.0],[141.0],[296.0],[538.0],[714.0],[104.0],[962.0],[904.0],[402.0],[593.0],[962.0],[196.0],[116.0],[377.0],[199.0],[603.0],[550.0],[104.0],[701.0],[82.0],[58.0],[365.0],[962.0],[867.0],[513.0],[473.0],[318.0],[846.0],[165.0],[577.0],[717.0],[796.0],[87.0],[603.0],[711.0],[976.0],[318.0],[385.0],[980.0],[237.0],[971.0],[513.0],[584.0],[72.0],[678.0],[80.0],[222.0],[11.0],[594.0],[711.0],[870.0],[904.0],[594.0],[28.0],[307.0],[753.0],[87.0],[296.0],[658.0],[584.0],[730.0],[152.0],[745.0],[884.0],[688.0],[588.0],[809.0],[11.0],[567.0],[963.0],[296.0],[443.0],[860.0],[748.0],[864.0],[39.0],[332.0],[143.0],[786.0],[714.0],[745.0]
