Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
667,[801.0],[174.0],[935.0],[816.0],[510.0],[576.0],[108.0],[343.0],[595.0],[383.0],[12.0],[553.0],[938.0],[625.0],[560.0],[291.0],[801.0],[528.0],[342.0],[553.0],[129.0],[528.0],[736.0],[291.0],[938.0],[849.0],[595.0],[83.0],[876.0],[728.0],[83.0],[816.0],[553.0],[85.0],[553.0],[736.0],[682.0],[876.0],[736.0],[938.0],[820.0],[218.0],[816.0],[915.0],[448.0],[816.0],[820.0],[801.0],[150.0],[553.0],[510.0],[876.0],[801.0],[915.0],[255.0],[820.0],[174.0],[949.0],[291.0],[792.0],[144.0],[343.0],[341.0],[595.0],[820.0],[448.0],[700.0],[801.0],[468.0],[801.0],[801.0],[448.0],[140.0],[935.0],[736.0],[83.0],[595.0],[827.0],[108.0],[342.0],[83.0],[801.0],[792.0],[700.0],[343.0],[528.0],[915.0],[876.0],[938.0],[625.0],[343.0],[736.0],[108.0],[129.0],[949.0],[528.0],[915.0],[383.0],[912.0],[912.0]
668,[448.0],[510.0],[85.0],[97.0],[816.0],[827.0],[448.0],[108.0],[343.0],[341.0],[827.0],[343.0],[341.0],[97.0],[846.0],[792.0],[912.0],[108.0],[448.0],[801.0],[935.0],[625.0],[553.0],[816.0],[876.0],[881.0],[144.0],[150.0],[553.0],[849.0],[876.0],[85.0],[820.0],[291.0],[150.0],[820.0],[12.0],[553.0],[448.0],[827.0],[912.0],[612.0],[97.0],[174.0],[625.0],[291.0],[144.0],[108.0],[343.0],[150.0],[816.0],[949.0],[448.0],[174.0],[612.0],[585.0],[448.0],[700.0],[816.0],[556.0],[528.0],[129.0],[83.0],[343.0],[801.0],[108.0],[108.0],[150.0],[949.0],[938.0],[448.0],[625.0],[849.0],[291.0],[553.0],[553.0],[736.0],[736.0],[736.0],[938.0],[150.0],[144.0],[882.0],[83.0],[129.0],[108.0],[505.0],[820.0],[700.0],[528.0],[528.0],[553.0],[736.0],[510.0],[12.0],[108.0],[174.0],[682.0],[801.0],[468.0]
669,[150.0],[882.0],[291.0],[85.0],[625.0],[835.0],[625.0],[129.0],[129.0],[682.0],[576.0],[129.0],[949.0],[595.0],[505.0],[510.0],[448.0],[736.0],[625.0],[150.0],[612.0],[108.0],[150.0],[97.0],[820.0],[468.0],[528.0],[876.0],[150.0],[576.0],[912.0],[291.0],[150.0],[97.0],[801.0],[553.0],[827.0],[820.0],[553.0],[341.0],[801.0],[255.0],[144.0],[882.0],[595.0],[97.0],[528.0],[736.0],[912.0],[912.0],[625.0],[820.0],[528.0],[343.0],[915.0],[342.0],[625.0],[12.0],[97.0],[505.0],[129.0],[97.0],[876.0],[129.0],[448.0],[625.0],[83.0],[912.0],[454.0],[341.0],[108.0],[553.0],[619.0],[882.0],[150.0],[876.0],[553.0],[700.0],[876.0],[83.0],[876.0],[448.0],[556.0],[876.0],[816.0],[736.0],[218.0],[801.0],[949.0],[108.0],[108.0],[625.0],[553.0],[816.0],[849.0],[595.0],[792.0],[827.0],[448.0],[342.0]
670,[912.0],[816.0],[882.0],[291.0],[97.0],[700.0],[736.0],[85.0],[150.0],[949.0],[835.0],[150.0],[682.0],[343.0],[866.0],[816.0],[585.0],[595.0],[595.0],[448.0],[85.0],[736.0],[595.0],[144.0],[801.0],[454.0],[108.0],[912.0],[820.0],[468.0],[585.0],[882.0],[801.0],[882.0],[448.0],[801.0],[576.0],[801.0],[625.0],[949.0],[448.0],[915.0],[882.0],[792.0],[585.0],[144.0],[108.0],[553.0],[585.0],[585.0],[97.0],[801.0],[108.0],[129.0],[60.0],[938.0],[595.0],[83.0],[144.0],[510.0],[108.0],[144.0],[820.0],[736.0],[625.0],[595.0],[736.0],[448.0],[12.0],[949.0],[736.0],[150.0],[877.0],[792.0],[912.0],[820.0],[150.0],[553.0],[553.0],[341.0],[912.0],[528.0],[505.0],[342.0],[97.0],[553.0],[255.0],[150.0],[12.0],[595.0],[129.0],[595.0],[150.0],[935.0],[881.0],[736.0],[85.0],[700.0],[625.0],[454.0]
671,[625.0],[556.0],[556.0],[882.0],[144.0],[83.0],[595.0],[553.0],[912.0],[12.0],[700.0],[935.0],[827.0],[144.0],[288.0],[882.0],[342.0],[343.0],[938.0],[912.0],[915.0],[553.0],[343.0],[528.0],[448.0],[88.0],[343.0],[820.0],[585.0],[454.0],[342.0],[144.0],[912.0],[144.0],[625.0],[448.0],[700.0],[150.0],[150.0],[700.0],[625.0],[60.0],[528.0],[510.0],[342.0],[528.0],[736.0],[448.0],[342.0],[342.0],[144.0],[12.0],[736.0],[935.0],[174.0],[801.0],[792.0],[876.0],[528.0],[816.0],[85.0],[935.0],[949.0],[553.0],[585.0],[343.0],[553.0],[585.0],[88.0],[448.0],[625.0],[595.0],[881.0],[556.0],[585.0],[150.0],[343.0],[150.0],[150.0],[876.0],[585.0],[736.0],[510.0],[820.0],[144.0],[935.0],[60.0],[912.0],[576.0],[343.0],[736.0],[150.0],[448.0],[97.0],[468.0],[553.0],[510.0],[12.0],[595.0],[88.0]
672,[585.0],[97.0],[736.0],[144.0],[595.0],[876.0],[935.0],[291.0],[585.0],[827.0],[83.0],[85.0],[12.0],[528.0],[612.0],[97.0],[625.0],[129.0],[341.0],[585.0],[174.0],[150.0],[129.0],[736.0],[625.0],[153.0],[129.0],[342.0],[342.0],[88.0],[938.0],[556.0],[585.0],[528.0],[912.0],[150.0],[83.0],[448.0],[912.0],[12.0],[585.0],[174.0],[556.0],[556.0],[938.0],[882.0],[553.0],[150.0],[129.0],[820.0],[528.0],[576.0],[553.0],[85.0],[792.0],[448.0],[343.0],[576.0],[108.0],[218.0],[736.0],[85.0],[12.0],[935.0],[595.0],[129.0],[912.0],[342.0],[383.0],[625.0],[595.0],[343.0],[468.0],[510.0],[342.0],[912.0],[912.0],[912.0],[820.0],[949.0],[342.0],[625.0],[218.0],[801.0],[528.0],[85.0],[807.0],[585.0],[835.0],[129.0],[935.0],[912.0],[912.0],[144.0],[576.0],[343.0],[816.0],[576.0],[585.0],[938.0]
673,[342.0],[144.0],[218.0],[528.0],[343.0],[820.0],[85.0],[882.0],[342.0],[700.0],[153.0],[912.0],[700.0],[108.0],[915.0],[556.0],[595.0],[553.0],[949.0],[625.0],[291.0],[912.0],[935.0],[882.0],[595.0],[345.0],[935.0],[801.0],[938.0],[383.0],[820.0],[505.0],[342.0],[556.0],[342.0],[625.0],[153.0],[912.0],[595.0],[83.0],[342.0],[591.0],[505.0],[816.0],[343.0],[108.0],[801.0],[912.0],[935.0],[938.0],[108.0],[835.0],[150.0],[792.0],[510.0],[341.0],[129.0],[820.0],[736.0],[97.0],[291.0],[291.0],[576.0],[150.0],[342.0],[935.0],[876.0],[938.0],[682.0],[595.0],[343.0],[912.0],[806.0],[816.0],[801.0],[801.0],[585.0],[585.0],[801.0],[820.0],[801.0],[553.0],[255.0],[448.0],[108.0],[150.0],[591.0],[342.0],[153.0],[935.0],[85.0],[343.0],[585.0],[85.0],[454.0],[150.0],[291.0],[83.0],[342.0],[341.0]
674,[938.0],[505.0],[553.0],[108.0],[528.0],[153.0],[291.0],[150.0],[938.0],[576.0],[345.0],[585.0],[576.0],[736.0],[174.0],[505.0],[938.0],[935.0],[12.0],[595.0],[882.0],[595.0],[85.0],[553.0],[341.0],[140.0],[736.0],[938.0],[341.0],[835.0],[801.0],[218.0],[448.0],[108.0],[595.0],[585.0],[345.0],[585.0],[343.0],[876.0],[938.0],[792.0],[108.0],[505.0],[129.0],[556.0],[448.0],[625.0],[85.0],[341.0],[736.0],[153.0],[625.0],[510.0],[807.0],[625.0],[935.0],[153.0],[553.0],[255.0],[882.0],[528.0],[801.0],[912.0],[938.0],[85.0],[585.0],[341.0],[576.0],[343.0],[553.0],[129.0],[88.0],[505.0],[938.0],[585.0],[342.0],[876.0],[912.0],[576.0],[938.0],[150.0],[816.0],[625.0],[935.0],[291.0],[174.0],[448.0],[345.0],[736.0],[291.0],[129.0],[342.0],[291.0],[88.0],[912.0],[882.0],[876.0],[343.0],[949.0]
675,[341.0],[218.0],[150.0],[556.0],[108.0],[801.0],[553.0],[556.0],[935.0],[835.0],[140.0],[342.0],[83.0],[553.0],[218.0],[144.0],[343.0],[85.0],[576.0],[342.0],[792.0],[585.0],[912.0],[556.0],[343.0],[366.0],[553.0],[341.0],[801.0],[827.0],[341.0],[528.0],[938.0],[553.0],[938.0],[342.0],[876.0],[342.0],[585.0],[820.0],[341.0],[816.0],[218.0],[97.0],[935.0],[736.0],[625.0],[585.0],[291.0],[949.0],[150.0],[448.0],[912.0],[291.0],[591.0],[949.0],[510.0],[345.0],[882.0],[60.0],[556.0],[882.0],[835.0],[85.0],[341.0],[736.0],[342.0],[949.0],[827.0],[129.0],[129.0],[585.0],[911.0],[218.0],[341.0],[448.0],[341.0],[938.0],[585.0],[835.0],[341.0],[912.0],[97.0],[595.0],[736.0],[912.0],[246.0],[625.0],[83.0],[85.0],[882.0],[585.0],[938.0],[736.0],[383.0],[585.0],[556.0],[820.0],[938.0],[12.0]
676,[949.0],[255.0],[255.0],[505.0],[129.0],[625.0],[150.0],[912.0],[341.0],[153.0],[876.0],[291.0],[153.0],[935.0],[60.0],[218.0],[341.0],[291.0],[835.0],[938.0],[510.0],[342.0],[585.0],[150.0],[949.0],[383.0],[150.0],[448.0],[448.0],[700.0],[949.0],[255.0],[341.0],[505.0],[343.0],[938.0],[820.0],[625.0],[129.0],[576.0],[595.0],[97.0],[255.0],[144.0],[85.0],[505.0],[150.0],[342.0],[882.0],[801.0],[912.0],[625.0],[585.0],[816.0],[246.0],[576.0],[816.0],[140.0],[150.0],[144.0],[505.0],[108.0],[448.0],[585.0],[949.0],[291.0],[341.0],[12.0],[835.0],[12.0],[150.0],[938.0],[231.0],[255.0],[949.0],[342.0],[129.0],[341.0],[342.0],[153.0],[949.0],[585.0],[144.0],[343.0],[553.0],[585.0],[344.0],[938.0],[366.0],[553.0],[553.0],[342.0],[341.0],[882.0],[682.0],[129.0],[505.0],[801.0],[341.0],[383.0]
