Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
637,[212.0],[496.0],[824.0],[792.0],[697.0],[198.0],[459.0],[337.0],[960.0],[265.0],[231.0],[295.0],[827.0],[255.0],[989.0],[511.0],[948.0],[355.0],[868.0],[317.0],[585.0],[3.0],[567.0],[902.0],[439.0],[218.0],[720.0],[496.0],[745.0],[892.0],[403.0],[816.0],[999.0],[459.0],[752.0],[586.0],[976.0],[225.0],[539.0],[985.0],[348.0],[450.0],[109.0],[297.0],[337.0],[403.0],[361.0],[98.0],[297.0],[228.0],[597.0],[785.0],[187.0],[824.0],[760.0],[358.0],[177.0],[170.0],[177.0],[607.0],[763.0],[439.0],[450.0],[920.0],[71.0],[452.0],[788.0],[160.0],[92.0],[921.0],[109.0],[104.0],[878.0],[155.0],[976.0],[806.0],[760.0],[283.0],[124.0],[158.0],[633.0],[949.0],[329.0],[824.0],[219.0],[115.0],[719.0],[354.0],[424.0],[766.0],[695.0],[274.0],[273.0],[997.0],[17.0],[428.0],[653.0],[348.0],[657.0],[731.0]
638,[452.0],[201.0],[244.0],[219.0],[44.0],[825.0],[244.0],[103.0],[714.0],[160.0],[140.0],[187.0],[999.0],[303.0],[198.0],[202.0],[607.0],[63.0],[299.0],[974.0],[459.0],[356.0],[194.0],[656.0],[359.0],[53.0],[965.0],[45.0],[920.0],[354.0],[563.0],[152.0],[26.0],[46.0],[940.0],[457.0],[535.0],[354.0],[984.0],[317.0],[811.0],[265.0],[278.0],[253.0],[676.0],[811.0],[158.0],[204.0],[788.0],[365.0],[494.0],[387.0],[719.0],[274.0],[539.0],[633.0],[158.0],[439.0],[535.0],[527.0],[653.0],[940.0],[653.0],[440.0],[244.0],[819.0],[361.0],[117.0],[298.0],[791.0],[650.0],[484.0],[695.0],[288.0],[328.0],[435.0],[469.0],[297.0],[298.0],[403.0],[969.0],[36.0],[597.0],[971.0],[435.0],[585.0],[752.0],[126.0],[960.0],[278.0],[719.0],[190.0],[814.0],[628.0],[874.0],[418.0],[26.0],[330.0],[729.0],[969.0]
639,[631.0],[974.0],[503.0],[697.0],[243.0],[772.0],[626.0],[36.0],[706.0],[984.0],[149.0],[948.0],[510.0],[517.0],[656.0],[261.0],[172.0],[921.0],[308.0],[918.0],[647.0],[194.0],[725.0],[655.0],[8.0],[212.0],[287.0],[213.0],[304.0],[819.0],[694.0],[158.0],[22.0],[201.0],[290.0],[466.0],[263.0],[290.0],[508.0],[626.0],[517.0],[548.0],[990.0],[463.0],[764.0],[452.0],[508.0],[127.0],[118.0],[212.0],[546.0],[895.0],[198.0],[597.0],[333.0],[64.0],[832.0],[446.0],[503.0],[535.0],[843.0],[987.0],[960.0],[508.0],[117.0],[295.0],[324.0],[532.0],[109.0],[107.0],[964.0],[667.0],[260.0],[873.0],[255.0],[265.0],[947.0],[440.0],[201.0],[546.0],[559.0],[326.0],[361.0],[731.0],[765.0],[832.0],[403.0],[692.0],[667.0],[778.0],[747.0],[341.0],[555.0],[424.0],[535.0],[657.0],[647.0],[490.0],[556.0],[356.0]
640,[53.0],[821.0],[313.0],[553.0],[557.0],[155.0],[126.0],[844.0],[585.0],[815.0],[192.0],[172.0],[530.0],[115.0],[560.0],[647.0],[840.0],[832.0],[854.0],[539.0],[505.0],[311.0],[753.0],[844.0],[873.0],[255.0],[354.0],[235.0],[800.0],[304.0],[430.0],[827.0],[676.0],[844.0],[731.0],[591.0],[372.0],[663.0],[553.0],[965.0],[45.0],[788.0],[66.0],[997.0],[193.0],[268.0],[255.0],[402.0],[653.0],[494.0],[517.0],[720.0],[778.0],[47.0],[469.0],[980.0],[476.0],[63.0],[354.0],[354.0],[824.0],[690.0],[261.0],[297.0],[602.0],[508.0],[611.0],[3.0],[890.0],[990.0],[66.0],[727.0],[304.0],[126.0],[517.0],[638.0],[523.0],[846.0],[886.0],[731.0],[317.0],[341.0],[138.0],[960.0],[288.0],[297.0],[582.0],[304.0],[929.0],[72.0],[389.0],[944.0],[244.0],[158.0],[543.0],[490.0],[920.0],[356.0],[304.0],[597.0]
641,[274.0],[446.0],[611.0],[492.0],[265.0],[201.0],[315.0],[253.0],[796.0],[752.0],[366.0],[462.0],[309.0],[916.0],[527.0],[243.0],[752.0],[263.0],[329.0],[190.0],[929.0],[596.0],[1.0],[834.0],[470.0],[916.0],[388.0],[324.0],[388.0],[124.0],[598.0],[810.0],[854.0],[271.0],[158.0],[815.0],[403.0],[304.0],[402.0],[696.0],[268.0],[115.0],[419.0],[387.0],[894.0],[598.0],[10.0],[547.0],[706.0],[193.0],[3.0],[63.0],[788.0],[194.0],[966.0],[244.0],[894.0],[844.0],[403.0],[403.0],[684.0],[956.0],[854.0],[403.0],[796.0],[149.0],[193.0],[752.0],[719.0],[263.0],[885.0],[389.0],[317.0],[336.0],[118.0],[332.0],[940.0],[493.0],[313.0],[118.0],[609.0],[990.0],[752.0],[457.0],[637.0],[878.0],[476.0],[894.0],[109.0],[126.0],[439.0],[231.0],[253.0],[894.0],[367.0],[1.0],[261.0],[994.0],[662.0],[216.0]
642,[114.0],[918.0],[415.0],[698.0],[987.0],[177.0],[726.0],[990.0],[940.0],[639.0],[948.0],[983.0],[655.0],[8.0],[570.0],[719.0],[439.0],[947.0],[199.0],[782.0],[439.0],[130.0],[634.0],[198.0],[344.0],[476.0],[503.0],[218.0],[819.0],[428.0],[886.0],[274.0],[419.0],[547.0],[896.0],[103.0],[579.0],[270.0],[527.0],[126.0],[731.0],[146.0],[929.0],[345.0],[363.0],[379.0],[527.0],[205.0],[440.0],[405.0],[839.0],[2.0],[118.0],[678.0],[52.0],[298.0],[324.0],[567.0],[244.0],[287.0],[711.0],[297.0],[517.0],[225.0],[968.0],[527.0],[764.0],[929.0],[66.0],[158.0],[585.0],[986.0],[481.0],[776.0],[470.0],[691.0],[295.0],[843.0],[669.0],[844.0],[695.0],[764.0],[210.0],[597.0],[336.0],[324.0],[118.0],[794.0],[609.0],[109.0],[484.0],[152.0],[272.0],[908.0],[403.0],[330.0],[338.0],[457.0],[8.0],[354.0]
643,[466.0],[428.0],[974.0],[96.0],[193.0],[664.0],[570.0],[272.0],[997.0],[290.0],[463.0],[987.0],[274.0],[505.0],[846.0],[439.0],[348.0],[324.0],[297.0],[196.0],[10.0],[715.0],[795.0],[315.0],[297.0],[505.0],[193.0],[395.0],[62.0],[752.0],[244.0],[83.0],[966.0],[193.0],[462.0],[854.0],[825.0],[24.0],[514.0],[270.0],[578.0],[66.0],[424.0],[137.0],[165.0],[982.0],[505.0],[72.0],[720.0],[866.0],[731.0],[607.0],[109.0],[329.0],[508.0],[145.0],[546.0],[824.0],[304.0],[304.0],[782.0],[558.0],[424.0],[720.0],[412.0],[535.0],[66.0],[811.0],[765.0],[477.0],[714.0],[539.0],[330.0],[348.0],[17.0],[122.0],[553.0],[936.0],[784.0],[295.0],[484.0],[202.0],[328.0],[908.0],[664.0],[720.0],[772.0],[546.0],[450.0],[570.0],[539.0],[213.0],[490.0],[582.0],[691.0],[335.0],[361.0],[354.0],[297.0],[240.0]
644,[62.0],[267.0],[439.0],[887.0],[607.0],[145.0],[915.0],[84.0],[968.0],[517.0],[126.0],[923.0],[145.0],[705.0],[228.0],[361.0],[598.0],[459.0],[920.0],[404.0],[394.0],[659.0],[274.0],[116.0],[230.0],[210.0],[270.0],[745.0],[225.0],[731.0],[517.0],[523.0],[62.0],[832.0],[631.0],[10.0],[578.0],[819.0],[273.0],[981.0],[655.0],[160.0],[22.0],[667.0],[62.0],[844.0],[274.0],[697.0],[611.0],[476.0],[585.0],[424.0],[752.0],[203.0],[441.0],[774.0],[63.0],[459.0],[558.0],[225.0],[35.0],[48.0],[788.0],[958.0],[894.0],[824.0],[337.0],[517.0],[611.0],[235.0],[796.0],[514.0],[352.0],[359.0],[403.0],[637.0],[210.0],[451.0],[844.0],[321.0],[54.0],[64.0],[719.0],[993.0],[706.0],[32.0],[172.0],[837.0],[66.0],[594.0],[626.0],[706.0],[890.0],[994.0],[834.0],[457.0],[676.0],[355.0],[344.0],[225.0]
645,[309.0],[190.0],[308.0],[101.0],[358.0],[451.0],[174.0],[597.0],[439.0],[638.0],[101.0],[90.0],[198.0],[731.0],[160.0],[990.0],[158.0],[623.0],[892.0],[976.0],[530.0],[817.0],[699.0],[628.0],[350.0],[63.0],[124.0],[784.0],[817.0],[47.0],[124.0],[63.0],[274.0],[372.0],[108.0],[405.0],[118.0],[629.0],[535.0],[267.0],[597.0],[815.0],[450.0],[2.0],[249.0],[84.0],[535.0],[462.0],[63.0],[348.0],[752.0],[31.0],[452.0],[974.0],[743.0],[617.0],[494.0],[68.0],[728.0],[503.0],[974.0],[720.0],[731.0],[270.0],[929.0],[230.0],[527.0],[706.0],[607.0],[350.0],[523.0],[2.0],[426.0],[63.0],[160.0],[361.0],[731.0],[736.0],[629.0],[824.0],[57.0],[655.0],[193.0],[225.0],[365.0],[235.0],[95.0],[915.0],[530.0],[944.0],[828.0],[938.0],[785.0],[115.0],[162.0],[32.0],[165.0],[63.0],[72.0],[815.0]
646,[576.0],[921.0],[918.0],[533.0],[212.0],[228.0],[792.0],[71.0],[424.0],[210.0],[710.0],[43.0],[333.0],[297.0],[958.0],[631.0],[45.0],[667.0],[720.0],[324.0],[803.0],[407.0],[987.0],[799.0],[720.0],[64.0],[607.0],[340.0],[678.0],[598.0],[626.0],[97.0],[10.0],[354.0],[923.0],[255.0],[177.0],[712.0],[154.0],[26.0],[724.0],[261.0],[530.0],[960.0],[653.0],[270.0],[309.0],[714.0],[304.0],[547.0],[559.0],[944.0],[117.0],[657.0],[662.0],[606.0],[809.0],[974.0],[496.0],[807.0],[599.0],[607.0],[765.0],[354.0],[376.0],[355.0],[187.0],[111.0],[702.0],[63.0],[26.0],[469.0],[664.0],[994.0],[586.0],[192.0],[736.0],[27.0],[800.0],[462.0],[706.0],[854.0],[779.0],[97.0],[155.0],[350.0],[611.0],[350.0],[261.0],[819.0],[514.0],[452.0],[270.0],[772.0],[326.0],[356.0],[66.0],[304.0],[457.0],[669.0]
