Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
45,2.5319716930389404,2.5767266750335693,2.6591250896453857,2.654589891433716,2.672088861465454,2.679044008255005,2.699192523956299,2.954355239868164,2.754124641418457,2.7508296966552734,2.7427942752838135,2.700345039367676,580.3340933322906,3.8664603233337402
46,2.4849050045013428,2.515738010406494,2.591937303543091,2.5964512825012207,2.60502028465271,2.6072206497192383,2.6073367595672607,2.622959852218628,2.666790008544922,5.55007004737854,2.67914080619812,2.674132823944092,516.4573369026184,3.863436222076416
47,2.513530969619751,2.5971813201904297,4.986348867416382,2.712846517562866,3.1550850868225098,2.728720188140869,2.7288153171539307,2.7306079864501953,2.732274293899536,2.840071678161621,2.7242748737335205,2.6876842975616455,602.3196203708649,3.966686487197876
48,2.5829265117645264,5.684521675109863,2.741882801055908,2.753835678100586,2.7658588886260986,2.766293525695801,2.763725996017456,2.762328863143921,2.7358756065368652,2.759436845779419,2.723088502883911,2.8866071701049805,599.4891200065613,4.231524705886841
49,2.4825451374053955,2.5285212993621826,2.5988259315490723,2.604762077331543,2.616194009780884,2.625206232070923,2.650315284729004,2.6893513202667236,2.7045865058898926,2.710585594177246,2.694552421569824,2.660733699798584,576.5315225124359,3.8477377891540527
50,2.5271644592285156,2.6386847496032715,2.7238876819610596,2.733553886413574,2.7465412616729736,2.744760036468506,2.7477197647094727,2.750230312347412,2.7526092529296875,2.7546398639678955,2.7455952167510986,2.721985340118408,569.3171439170837,4.048937559127808
51,2.6098220348358154,2.6489875316619873,2.732118606567383,2.7370481491088867,2.7508950233459473,2.7419381141662598,2.7347521781921387,2.7159738540649414,2.71492338180542,2.7178757190704346,2.7173380851745605,2.670722484588623,597.2044668197632,3.9915850162506104
52,2.5062568187713623,2.5475170612335205,2.6516027450561523,2.6543126106262207,4.304113149642944,2.7083725929260254,3.1399049758911133,2.7101705074310303,2.720036029815674,2.7093584537506104,2.709730863571167,2.896120071411133,589.5746183395386,3.8847217559814453
53,2.4989609718322754,2.531620502471924,2.603804111480713,2.6103951930999756,2.6440489292144775,2.7140400409698486,2.722536087036133,2.7246997356414795,2.730633020401001,2.7309372425079346,2.730799436569214,2.718376398086548,586.3500075340271,3.874779462814331
54,2.623713493347168,2.68379807472229,2.7358455657958984,2.736875295639038,2.7508933544158936,2.746725559234619,2.7453832626342773,2.747453451156616,2.748201847076416,2.7457308769226074,2.8122212886810303,2.750678539276123,497.3743350505829,4.289204359054565
55,2.499486207962036,2.539567232131958,2.623824119567871,2.621979236602783,2.6271438598632812,2.6282296180725098,2.63703989982605,2.657731294631958,2.6952342987060547,2.73057222366333,2.721447706222534,2.726550579071045,561.5966908931732,3.8729560375213623
56,2.5775511264801025,5.173448324203491,2.6929264068603516,2.6900691986083984,2.698728561401367,2.6940524578094482,2.697960615158081,2.69771146774292,2.686817169189453,2.848263740539551,2.670506000518799,3.0046920776367188,595.9649918079376,3.915011405944824
57,2.497910261154175,2.532036781311035,2.604004144668579,2.6071841716766357,2.6168594360351562,2.6281723976135254,2.689976215362549,2.723158836364746,2.860426664352417,2.730647563934326,2.7327897548675537,2.733631134033203,579.1310448646545,3.8777565956115723
58,2.5959229469299316,2.641221284866333,2.7202839851379395,2.725964069366455,2.738435983657837,2.73105788230896,2.721107006072998,2.7070765495300293,2.703207492828369,2.7080581188201904,2.7092702388763428,2.6676580905914307,598.183545589447,3.9786691665649414
59,2.5743906497955322,2.619251012802124,2.6957249641418457,2.7062740325927734,2.7138099670410156,2.711113691329956,2.697704553604126,2.6808133125305176,2.6823017597198486,2.685231924057007,2.6817100048065186,2.6456949710845947,597.4855589866638,3.945143222808838
60,2.506777763366699,2.617689847946167,2.702728271484375,2.7136995792388916,2.72468638420105,2.722670793533325,2.725151300430298,2.728062629699707,2.7333555221557617,2.7337467670440674,2.728896379470825,2.710446834564209,568.756014585495,3.9946749210357666
