Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC)
72,8.098019123077393,8.15900206565857,8.426136255264282,8.525535821914673,8.503296613693237,8.448311567306519,8.39570689201355,8.352885007858276,8.259950876235962,8.17071270942688,8.177105903625488,8.137314319610596,2488.7451090812683
73,8.819829940795898,8.21273398399353,8.451497077941895,8.71558427810669,8.789066076278687,8.771411418914795,8.802718877792358,8.767046689987183,8.763126134872437,8.617119789123535,8.535342693328857,8.435935020446777,2447.1467258930206
74,7.610710620880127,7.71882700920105,7.952295541763306,7.994322776794434,8.032166957855225,8.09607219696045,8.3073890209198,8.371518611907959,8.365283727645874,8.429086446762085,8.408302545547485,8.413981914520264,1873.2231862545013
75,8.206819772720337,7.718040227890015,7.986178398132324,8.046579360961914,8.137235641479492,8.172310590744019,8.35146713256836,8.36884880065918,8.351991653442383,8.360732555389404,8.38791298866272,8.38569450378418,2449.252171754837
76,8.467402458190918,7.948033332824707,8.235177516937256,8.30428671836853,8.327518939971924,8.333434820175171,8.309375524520874,8.259785175323486,8.214325666427612,8.307848453521729,8.05601167678833,7.987214803695679,2479.7675647735596
77,7.8650970458984375,8.039242267608643,8.282573938369751,8.324052810668945,8.43612027168274,8.501508951187134,8.489791870117188,8.395353078842163,8.319813013076782,8.21565866470337,8.197741270065308,8.106771230697632,1902.2893018722534
78,7.885119199752808,8.078449487686157,8.334706783294678,8.400879859924316,8.445488691329956,8.528001546859741,8.540700674057007,8.439157485961914,8.372084379196167,8.285701513290405,8.27167272567749,8.176659107208252,1918.6849224567413
79,7.302499771118164,7.40929913520813,7.611610174179077,7.674101829528809,7.71263575553894,7.804223537445068,8.006753206253052,8.005856275558472,8.031757593154907,8.047077178955078,8.049686193466187,8.007564783096313,2215.660564661026
80,7.709394216537476,7.781831502914429,8.031335353851318,8.130910158157349,8.39866828918457,8.445511102676392,8.421066045761108,8.461751699447632,8.47372317314148,8.460360527038574,8.37908148765564,8.371516227722168,2384.08611035347
81,8.25876760482788,7.732378721237183,8.084483623504639,8.222936868667603,8.349945068359375,8.358457803726196,8.364520788192749,8.36958622932434,8.343982696533203,8.314307928085327,8.234556198120117,8.193553447723389,2480.2210795879364
82,7.763275861740112,7.927375316619873,8.357948541641235,8.476796865463257,8.500967979431152,8.53078579902649,8.609018802642822,8.64533805847168,8.633323669433594,8.494762182235718,8.406677484512329,8.372132539749146,1876.226371049881
83,7.631629943847656,7.719525575637817,7.97390079498291,8.145010948181152,8.3638014793396,8.349883556365967,8.348577976226807,8.370591402053833,8.363608598709106,8.32492184638977,8.262785196304321,8.235351800918579,2393.032865524292
84,7.858737230300903,8.011954545974731,8.261905193328857,8.381340503692627,8.425843715667725,8.401591777801514,8.42244029045105,8.411998271942139,8.433625936508179,8.390187978744507,8.409847021102905,8.185919761657715,2481.2080507278442
85,8.218328952789307,8.357969284057617,8.642735958099365,8.7048180103302,8.756266117095947,8.746999263763428,8.748960256576538,8.716036796569824,8.683007001876831,8.64044737815857,8.581384181976318,8.360913515090942,2484.651587486267
86,8.307754278182983,7.791636228561401,8.304318189620972,8.103218078613281,8.130411386489868,8.098869562149048,8.094269275665283,8.061344146728516,8.067355871200562,8.07196831703186,8.098041296005249,8.064900159835815,2323.7580859661102
87,8.138267040252686,8.240336418151855,8.514050006866455,8.608883142471313,8.636929750442505,8.652182817459106,8.650545358657837,8.6434645652771,8.64301085472107,8.638846158981323,8.457300662994385,8.259941577911377,2484.9183509349823
88,8.217474460601807,7.665376663208008,7.852090835571289,7.894100189208984,8.077426195144653,8.048966884613037,7.888184070587158,7.895684480667114,7.888027191162109,7.89242696762085,7.862389802932739,7.868969917297363,2351.996240377426
89,8.69955587387085,8.354553699493408,8.26185655593872,8.320918083190918,8.354190826416016,8.348429441452026,8.316870927810669,8.295100927352905,8.247120141983032,8.431389808654785,8.066688299179077,7.95724630355835,2414.950931787491
90,8.363338947296143,7.826687335968018,8.138549327850342,8.200520753860474,8.419134378433228,8.412954568862915,8.433798789978027,8.449729204177856,8.455725908279419,8.44654655456543,8.312145233154297,8.257660388946533,2456.3766486644745
91,8.294151782989502,7.8496973514556885,8.193875312805176,8.319195985794067,8.400329351425171,8.38748049736023,8.38663935661316,8.38096833229065,8.317088603973389,8.32170295715332,8.237874269485474,8.1788330078125,2468.3652696609497
92,8.001957178115845,8.315975427627563,8.612316846847534,8.721617698669434,8.757832050323486,8.801875114440918,8.883260726928711,8.879598379135132,8.764550685882568,8.691151142120361,8.61449646949768,8.568877935409546,1895.6134979724884
93,9.085655689239502,8.688610076904297,8.959256172180176,9.022199869155884,9.055845737457275,9.028791427612305,8.856771469116211,8.725375413894653,8.64889144897461,8.572578430175781,8.45482063293457,7.943269491195679,2467.1044692993164
94,7.691200256347656,7.797749996185303,8.228930711746216,8.376402378082275,8.392184495925903,8.410498857498169,8.414972305297852,8.389260053634644,8.322874307632446,8.314850807189941,8.248060703277588,8.183855533599854,2447.693379163742
95,7.821659088134766,8.23840069770813,8.19352674484253,8.26460075378418,8.351741552352905,8.575172424316406,8.644832372665405,8.665136098861694,8.654024839401245,8.734569311141968,8.794402599334717,8.804328680038452,1570.7410876750946
96,8.919610738754272,8.414136171340942,8.653846979141235,8.70028281211853,8.743410587310791,8.744727849960327,8.673061609268188,8.544145345687866,8.43306827545166,8.394686698913574,8.271206140518188,8.06185531616211,2469.589633703232
97,7.997532606124878,8.223815441131592,8.506972551345825,8.572861909866333,8.584163904190063,8.684619426727295,8.726290941238403,8.687267541885376,8.555814504623413,8.443712711334229,8.422628402709961,8.367141485214233,1887.5098271369934
98,7.919638156890869,8.120975971221924,8.367851495742798,8.430921077728271,8.481492280960083,8.491280555725098,8.508307456970215,8.466893672943115,8.469738721847534,8.394723415374756,8.400742053985596,8.23329472541809,2485.9506874084473
99,7.87532377243042,7.997662305831909,8.259066581726074,8.343137502670288,8.378852605819702,8.403620481491089,8.383692264556885,8.389779090881348,8.367039918899536,8.338012218475342,8.301746606826782,8.104270458221436,2485.7004368305206
