Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
32,13.52237343788147,14.06630253791809,14.378427267074585,14.77865481376648,15.066088199615479,15.097627878189087,15.076734781265259,17.18126153945923,14.926013708114624,428.31657338142395,21.128759384155273,14.045767545700073,15.25812554359436,13.85142731666565
33,13.077609300613403,13.696719646453857,14.560743808746338,14.964719772338867,15.177073001861572,15.26860237121582,15.314325094223022,15.289266109466553,15.02834939956665,458.12527775764465,21.253516912460327,14.019359111785889,14.86442518234253,13.488567352294922
34,13.391081809997559,13.933903694152832,14.237379550933838,14.634233474731445,14.9390869140625,14.979201555252075,14.957640647888184,18.311894416809082,14.803662538528442,428.4036147594452,20.914408445358276,13.884159564971924,15.10571551322937,13.6889009475708
35,13.020622491836548,13.70571255683899,14.047738790512085,14.504851341247559,15.005782127380371,15.03128981590271,15.04489541053772,15.158987522125244,15.236693620681763,46.04204750061035,20.725887060165405,13.517983198165894,14.31035041809082,13.689954280853271
36,13.552000045776367,14.150818586349487,14.497435331344604,14.893372774124146,15.203507661819458,15.236429929733276,15.26041841506958,15.266807317733765,15.19187593460083,437.3791124820709,21.2074773311615,14.1625816822052,15.392848253250122,13.967737674713135
37,12.806814432144165,13.779998064041138,14.269917726516724,14.67214822769165,14.910825490951538,14.958890914916992,14.982884645462036,14.913691759109497,14.319383144378662,452.0902419090271,20.735610961914062,13.72161340713501,14.565810918807983,13.258801698684692
38,13.617121696472168,14.173508167266846,14.471506834030151,14.874140977859497,15.163245677947998,15.197976350784302,15.171869277954102,16.966387033462524,14.996544599533081,427.8880388736725,21.354106187820435,14.155564069747925,15.376495122909546,13.945971012115479
39,13.560969591140747,14.169147491455078,14.488383769989014,14.875362396240234,15.163461208343506,15.195468187332153,15.195828437805176,15.088289260864258,15.157333850860596,431.4174134731293,21.3453688621521,14.118599891662598,15.325818061828613,13.934170961380005
40,13.52262568473816,14.07154893875122,14.377181053161621,14.785975456237793,15.023054838180542,15.002089500427246,15.155449151992798,18.06273126602173,14.585293054580688,426.96005368232727,20.755995988845825,13.654197692871094,14.62490439414978,13.373422145843506
41,13.800586223602295,14.398889303207397,14.783771991729736,15.188506364822388,15.48941707611084,15.513974666595459,15.538880109786987,15.534037590026855,15.295450687408447,435.0036971569061,21.71536111831665,14.437857389450073,15.63939356803894,14.202951192855835
42,13.751288652420044,14.28828477859497,14.604583501815796,15.0323166847229,15.264734029769897,15.526880264282227,15.430099964141846,16.0754177570343,15.028395652770996,427.5523419380188,21.107892751693726,13.897664308547974,14.821654319763184,13.594779968261719
43,12.866623163223267,13.426327228546143,14.193220615386963,14.789870977401733,15.010685205459595,15.125470399856567,15.185743570327759,15.202674865722656,15.094336032867432,441.6062390804291,20.997138261795044,13.948402166366577,15.018582820892334,13.85132098197937
44,13.46252155303955,14.194020986557007,14.51596736907959,14.87771725654602,15.092419385910034,15.137372255325317,14.911562442779541,15.264384269714355,14.715735673904419,423.8367602825165,20.83436393737793,13.576603174209595,14.544256448745728,13.388867378234863
45,13.718577146530151,14.337700366973877,14.697065830230713,15.094652652740479,15.403380632400513,15.4106125831604,15.45056676864624,15.500560998916626,15.263638973236084,435.70769786834717,21.55793833732605,14.363792419433594,15.584476947784424,14.13246464729309
46,14.117429733276367,14.724363565444946,15.044357299804688,15.460438251495361,15.749119520187378,15.770475149154663,15.676578521728516,15.768735885620117,15.480388402938843,427.6840031147003,21.712911367416382,14.46925401687622,15.552158117294312,14.176837921142578
47,13.449270486831665,14.293939352035522,14.650588512420654,15.057106256484985,15.354860782623291,15.386048555374146,15.405794143676758,15.421148538589478,15.443143844604492,434.0590748786926,21.469902992248535,14.2666175365448,15.612926006317139,14.312953472137451
48,13.01043963432312,13.495620489120483,14.13375735282898,14.877174615859985,15.07667088508606,15.171363353729248,15.20357084274292,15.230430126190186,15.21784257888794,387.92398142814636,20.327727556228638,13.37839961051941,14.269202947616577,13.64787244796753
49,13.590931177139282,14.263795375823975,14.593083620071411,15.136533975601196,15.212021350860596,15.241567134857178,15.042571306228638,15.175727128982544,14.72944951057434,430.77414417266846,20.716957807540894,13.617165088653564,14.553107500076294,13.363697052001953
50,13.436708450317383,14.101838111877441,14.408689975738525,14.840770483016968,15.05645227432251,15.085150957107544,15.074525594711304,15.145563840866089,14.918471097946167,423.1677153110504,20.719893217086792,13.580610752105713,14.568255424499512,13.385736227035522
51,13.69659423828125,14.33544921875,14.684152364730835,15.10144329071045,15.405580997467041,15.429348468780518,15.493850469589233,15.47249436378479,15.32164192199707,436.6402952671051,21.564117908477783,14.362716913223267,15.818900346755981,14.128261804580688
52,13.806138277053833,14.739403247833252,14.800266981124878,15.224105596542358,15.744641542434692,15.437660932540894,15.430042028427124,15.531932830810547,15.037203073501587,431.57585191726685,21.12910747528076,13.828868627548218,14.733683824539185,13.562968969345093
53,13.473503828048706,14.236276865005493,14.556940078735352,14.981955766677856,15.204704523086548,15.228736877441406,15.235122442245483,15.077557802200317,14.936370372772217,416.56679606437683,21.021601915359497,13.77275013923645,14.718079090118408,13.59949803352356
54,13.687584638595581,14.230560064315796,14.545925378799438,14.959986686706543,15.193896055221558,15.200774431228638,15.136083841323853,17.118942499160767,14.805634021759033,426.625342130661,20.965022325515747,13.866166830062866,14.843913078308105,13.541358232498169
55,13.573642492294312,14.134320735931396,14.435508728027344,14.84728479385376,15.105238676071167,15.67902421951294,15.268090963363647,15.067923307418823,15.03329849243164,432.56807589530945,20.789666175842285,13.746886014938354,14.709724426269531,13.45010781288147
56,13.557540655136108,14.066978454589844,14.367395639419556,14.783272504806519,15.074603796005249,15.09844446182251,15.068398475646973,16.97160053253174,14.925398111343384,428.5532672405243,21.150748014450073,14.047045469284058,15.254157304763794,13.851353168487549
57,13.50147032737732,14.0976402759552,14.447158098220825,14.850484132766724,15.172471523284912,15.186262607574463,15.20877456665039,15.212292432785034,15.159126281738281,437.09365248680115,21.081373929977417,14.10596513748169,15.347129821777344,13.940661668777466
58,13.213598012924194,13.982359409332275,14.284533977508545,14.723707675933838,14.950628519058228,14.9686598777771,14.901710748672485,14.456244707107544,14.039947986602783,443.27655005455017,20.699795722961426,13.67236328125,14.487184286117554,13.252521514892578
59,12.991157054901123,13.933727741241455,14.44737696647644,14.801977157592773,15.005789279937744,15.109585762023926,15.094522953033447,15.054368734359741,15.068058490753174,134.58276772499084,20.089534282684326,13.12150526046753,13.975336790084839,13.122617244720459
60,13.694129467010498,14.428632736206055,14.550201177597046,15.009045362472534,15.22005820274353,15.210676193237305,15.036681652069092,14.691713571548462,14.4924156665802,435.95791482925415,21.186593055725098,13.941221475601196,15.670613527297974,13.497759819030762
61,13.823189735412598,14.432963371276855,14.790307998657227,15.221941471099854,15.522976636886597,15.527515649795532,15.459830522537231,15.473799228668213,15.214893102645874,435.1219799518585,21.486576557159424,14.379793405532837,15.593262195587158,14.146620273590088
62,13.298069715499878,14.100537061691284,14.396606922149658,14.77945613861084,15.031437873840332,15.070356607437134,15.090178489685059,14.99529242515564,15.065171003341675,398.7814221382141,20.46839690208435,13.928855657577515,14.815391063690186,13.733651638031006
63,13.481192350387573,14.112698316574097,14.413175582885742,14.804805278778076,15.115437507629395,15.200541019439697,15.121931552886963,15.024649620056152,15.090669393539429,432.25195145606995,21.282660961151123,14.05522894859314,15.285581588745117,13.875425577163696
64,13.53580379486084,14.128082752227783,14.478577613830566,14.869765996932983,15.201289415359497,15.208840608596802,15.256481885910034,15.272409915924072,15.190369129180908,437.43247413635254,21.2581844329834,14.164157629013062,15.4055335521698,13.956461191177368
65,13.415677785873413,14.01843547821045,14.327510356903076,14.725573778152466,15.035763025283813,15.048418998718262,15.058854103088379,15.159291982650757,15.048480987548828,432.37263107299805,21.135740280151367,13.984797716140747,15.21241545677185,13.787216663360596
66,13.080259561538696,13.746658325195312,14.352349281311035,14.720640659332275,14.95030927658081,15.238219022750854,15.044615745544434,15.124083280563354,14.845293045043945,454.34283661842346,20.876962423324585,13.788508415222168,14.632528305053711,13.335442304611206
67,13.810181856155396,14.455973148345947,14.746971130371094,15.163471698760986,15.379266738891602,15.341289043426514,15.49096417427063,15.264445304870605,14.826131343841553,429.4200403690338,20.957165956497192,13.77954387664795,14.655041694641113,13.487525463104248
