Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
43,24.8330135345459,27.033562183380127,27.80679965019226,30.74934220314026,35.62412428855896,35.571834087371826,35.5915150642395,35.40502190589905,35.165894985198975,35.45260691642761,35.223121881484985,35.20132112503052,453.23883724212646,38.05915093421936
44,23.879709482192993,26.05372142791748,27.079188108444214,30.050478219985962,34.80072021484375,35.22922205924988,35.13685870170593,35.082353830337524,35.27305865287781,35.169501543045044,35.19527220726013,35.022642612457275,423.0684278011322,37.97611737251282
45,24.90259623527527,26.73993706703186,27.717313289642334,30.79631018638611,35.74357461929321,35.64944767951965,35.72225856781006,35.71558117866516,35.73203659057617,35.67937517166138,35.46442675590515,34.812997817993164,464.9901897907257,37.75537133216858
46,24.753230333328247,26.581261157989502,27.511650323867798,30.628227710723877,35.51867914199829,35.55332589149475,35.554033041000366,35.553871870040894,35.57361650466919,35.587238788604736,35.63431358337402,35.0079391002655,467.66856050491333,37.648221254348755
47,25.509095907211304,27.19929814338684,28.255021333694458,31.35164451599121,36.07413697242737,36.12671637535095,36.12899899482727,36.10899066925049,36.13205647468567,35.94956922531128,36.72895073890686,34.47809600830078,462.2509982585907,37.999906063079834
48,25.02579617500305,26.669135570526123,27.657877683639526,30.842754364013672,35.64847207069397,35.653510332107544,35.64795422554016,35.64404106140137,35.89983510971069,35.65826892852783,35.70038080215454,34.68993091583252,466.4509196281433,38.05370545387268
49,25.259669542312622,27.176970958709717,28.137431383132935,31.078017234802246,35.99254393577576,35.8065230846405,35.78622388839722,35.79407858848572,35.91984748840332,35.926833152770996,35.500001192092896,34.99031949043274,472.3001687526703,37.61186647415161
50,25.1616690158844,26.948744297027588,27.901641845703125,31.067362070083618,36.06849431991577,36.050100326538086,36.09228706359863,36.51413917541504,36.138630867004395,36.158270597457886,36.13468146324158,35.70474052429199,471.7378132343292,38.67219281196594
51,25.270583391189575,26.911659002304077,27.97207736968994,31.120858430862427,35.90258455276489,35.91022539138794,35.91694664955139,35.90679979324341,35.89436221122742,35.944836378097534,35.96516704559326,34.74188733100891,465.7602186203003,38.47930312156677
52,23.817715644836426,24.80151891708374,26.991733074188232,29.969978094100952,34.2639946937561,35.13151836395264,35.74938774108887,35.79058051109314,35.77812886238098,35.75844955444336,35.7688524723053,35.54341959953308,60.46962547302246,36.76303005218506
