Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
26,3.620558500289917,3.754634141921997,3.838060140609741,3.913533926010132,3.9348371028900146,3.910808801651001,3.8216984272003174,3.863163471221924,3.824481964111328,3.9259297847747803,3.7885468006134033,4.198411226272583,5.761319160461426,5.468013525009155
27,3.5379693508148193,3.629640579223633,3.7713112831115723,3.8008193969726562,3.7856285572052,4.011026620864868,3.8663318157196045,3.785109758377075,3.7909131050109863,3.9761300086975098,3.8019564151763916,3.9518849849700928,27.676097869873047,5.454308748245239
28,127.58856844902039,128.07051801681519,127.57636904716492,128.28818607330322,127.88500189781189,3.8177802562713623,128.5068874359131,128.7182366847992,127.91653251647949,3.790778875350952,128.3719732761383,3.8034567832946777,129.42429161071777,238.0863254070282
29,3.6097002029418945,3.7274763584136963,3.8599328994750977,3.893852710723877,3.9259941577911377,3.9416391849517822,3.9247379302978516,3.935591697692871,3.9682106971740723,3.948361873626709,4.091264247894287,3.9385998249053955,11.191210985183716,6.4961020946502686
30,3.805915594100952,3.893934726715088,3.9940874576568604,4.026237964630127,4.024620294570923,3.806234836578369,3.993502378463745,3.9895455837249756,3.9829635620117188,3.8137736320495605,3.9478979110717773,3.8131885528564453,31.6166775226593,5.985844135284424
31,3.7246906757354736,3.661372423171997,3.7955210208892822,3.8198297023773193,3.8285114765167236,3.89511775970459,3.7915592193603516,3.7941102981567383,3.8018360137939453,3.9211487770080566,3.7881999015808105,3.901545286178589,28.475359201431274,5.490863800048828
32,125.51340699195862,126.95340156555176,126.55913543701172,126.89714097976685,127.08931684494019,3.8118913173675537,127.39918756484985,127.52442455291748,127.12901663780212,3.809293746948242,127.46089911460876,3.79636812210083,154.22896766662598,228.82725882530212
33,3.703155994415283,3.759321689605713,3.883007049560547,3.920105457305908,3.9303512573242188,3.772047281265259,3.934537410736084,3.9412617683410645,3.93990159034729,3.7683701515197754,3.9368295669555664,3.7667222023010254,9.84210991859436,5.67672324180603
34,3.5644798278808594,3.657175302505493,3.759404420852661,3.790909767150879,3.799023389816284,3.9911627769470215,3.8445544242858887,3.796664237976074,3.8155674934387207,3.9517154693603516,3.813458204269409,3.928287982940674,27.629305362701416,5.470291376113892
35,3.5999035835266113,3.7169346809387207,3.848163604736328,3.883295774459839,3.870961904525757,3.783297538757324,3.8459973335266113,3.8318920135498047,3.9033071994781494,3.8065967559814453,3.9089767932891846,3.9272544384002686,7.009002923965454,5.607899904251099
36,3.554860830307007,3.639594554901123,3.75246524810791,3.7976248264312744,3.79184627532959,3.9671928882598877,3.8698322772979736,3.783876419067383,3.795647382736206,3.970895290374756,3.801325798034668,3.9659512042999268,27.802998304367065,5.476569890975952
