Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
67,12.522869348526001,12.955808162689209,13.323241233825684,16.16994619369507,14.64169192314148,14.672885179519653,14.67575192451477,14.747045755386353,14.839101076126099,78.45706820487976,19.514484405517578,12.857375383377075,13.722511053085327,12.871117353439331
68,13.259351253509521,13.748688220977783,14.123543739318848,14.434900522232056,14.648005485534668,14.316702842712402,14.125900745391846,14.068795442581177,13.821324110031128,406.30883049964905,19.67413330078125,13.01123046875,13.894992589950562,12.79103398323059
69,13.719647407531738,14.109779357910156,14.502938270568848,14.828682661056519,15.095077753067017,15.10956859588623,15.106935024261475,15.107043027877808,14.692587614059448,403.84996008872986,21.231691598892212,14.992606401443481,15.2654447555542,13.858047246932983
70,13.147526979446411,13.62696647644043,13.969582080841064,14.28139328956604,14.566511154174805,14.556663513183594,14.565079927444458,14.570467948913574,14.507758140563965,407.08489990234375,20.458272218704224,13.60324740409851,14.816429615020752,13.546249151229858
71,13.31534457206726,13.805949926376343,14.204392671585083,14.509184122085571,14.581268072128296,14.382196426391602,14.438291549682617,14.75484037399292,14.560070514678955,383.7395918369293,20.196487426757812,13.376693725585938,14.415085554122925,13.164752721786499
72,12.741249084472656,13.668483018875122,14.232649326324463,14.523899555206299,14.728854656219482,14.814422607421875,14.671195030212402,14.687379837036133,14.176665306091309,368.1268482208252,19.71420907974243,13.394930601119995,14.349883317947388,13.231968402862549
73,12.941338300704956,13.472555160522461,13.868672132492065,14.200814247131348,14.504037857055664,14.521147966384888,14.537327527999878,14.55077862739563,14.505024433135986,410.1200451850891,20.300620794296265,13.454549312591553,14.744884014129639,13.420293807983398
74,13.202731370925903,13.882226705551147,14.263713121414185,14.555661916732788,14.818328857421875,14.742998123168945,14.375073671340942,14.208251476287842,14.078012704849243,393.7148814201355,20.06119728088379,13.17396593093872,14.176505327224731,13.2042076587677
75,13.161938428878784,13.621408224105835,13.962218999862671,14.28226375579834,14.583415746688843,14.774671792984009,14.582915782928467,14.56644344329834,14.45550274848938,406.5115256309509,20.43208646774292,13.583936929702759,14.989336729049683,13.53225564956665
76,12.670605659484863,14.311630249023438,14.208476781845093,14.638046264648438,14.793003559112549,14.89053201675415,14.95930290222168,14.536672115325928,14.339017629623413,338.9209973812103,19.803808450698853,12.997249603271484,13.840346813201904,13.0338454246521
