Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
46,2.627837657928467,2.666890859603882,2.752934455871582,2.7616829872131348,2.7661287784576416,2.7587954998016357,3.008833885192871,2.76668119430542,2.747342348098755,2.7334227561950684,2.6961677074432373,4.290761947631836,295.1052677631378,4.1507887840271
47,2.576540470123291,2.668062210083008,2.765718936920166,2.8520119190216064,2.7861087322235107,2.7829315662384033,2.7797253131866455,2.753727912902832,2.732128620147705,2.72917103767395,2.7280402183532715,2.7098848819732666,496.71313428878784,4.023594379425049
48,2.526179790496826,2.5537269115448,2.706331491470337,2.739213705062866,2.7602295875549316,2.760739326477051,2.7582225799560547,2.750115394592285,2.7454020977020264,2.76233172416687,2.753098249435425,2.73490047454834,293.84499335289,3.9096274375915527
49,2.5167994499206543,2.585350513458252,2.6484270095825195,2.6475017070770264,2.651059627532959,2.6444711685180664,2.632899761199951,2.6324589252471924,2.6253185272216797,2.6291372776031494,2.6239335536956787,2.6175355911254883,494.0268154144287,3.8535633087158203
50,2.5486676692962646,2.5790483951568604,2.654452323913574,2.6631951332092285,2.6624419689178467,2.659353494644165,2.6580004692077637,2.6590750217437744,2.660611629486084,2.670919418334961,2.6824522018432617,2.716629981994629,321.56649518013,3.964053153991699
51,2.5005149841308594,3.1502983570098877,2.706402063369751,2.855281352996826,2.7341175079345703,2.73307728767395,2.7245733737945557,2.7181808948516846,2.7286643981933594,2.7336347103118896,2.7075276374816895,2.6887524127960205,295.07909297943115,3.893526554107666
52,2.550020933151245,2.5905420780181885,2.6814427375793457,2.6883583068847656,2.694626808166504,2.683511972427368,2.673994302749634,2.692988157272339,2.6855320930480957,2.6702780723571777,2.6425657272338867,2.6054413318634033,298.15558791160583,3.9069325923919678
53,2.5657732486724854,2.65696120262146,2.7394235134124756,2.7553441524505615,2.7636795043945312,2.765228509902954,2.755682945251465,2.729858636856079,2.7111258506774902,2.7098548412323,2.705631971359253,2.686640739440918,495.80774879455566,4.008662462234497
54,2.6319186687469482,2.620736837387085,2.700833320617676,2.708841562271118,2.718761920928955,2.7125661373138428,2.688138246536255,2.669867753982544,2.663785457611084,2.663439989089966,2.646733522415161,2.595487117767334,494.428427696228,3.9206128120422363
55,2.5127058029174805,2.592751979827881,2.7225399017333984,2.735034465789795,2.7535016536712646,2.7482707500457764,2.7382850646972656,2.7373175621032715,2.7459628582000732,2.7536017894744873,2.731079339981079,2.7087013721466064,298.8507709503174,3.998582363128662
56,2.55289626121521,2.60420823097229,2.666231393814087,2.6661369800567627,2.667335271835327,2.656782865524292,2.649507522583008,2.6487600803375244,2.6415700912475586,2.640921115875244,2.629964828491211,2.62658953666687,494.0443980693817,3.8886022567749023
57,2.491542339324951,2.5574936866760254,2.654466390609741,2.668093681335449,2.6660029888153076,2.6628975868225098,2.6776955127716064,2.6410350799560547,2.640900135040283,2.638373374938965,2.6315906047821045,2.6341850757598877,486.62922167778015,3.837277889251709
58,2.545382499694824,2.6424484252929688,2.724177122116089,2.739036798477173,2.7471020221710205,2.7470340728759766,2.7416462898254395,2.716641902923584,2.7007594108581543,2.6953370571136475,2.6912686824798584,2.6766228675842285,496.1803226470947,3.9740145206451416
59,2.6052982807159424,2.6337263584136963,2.7025797367095947,2.69827938079834,2.7011501789093018,2.6917524337768555,2.6887009143829346,2.68469500541687,2.6826205253601074,2.672905206680298,2.6553120613098145,2.634653329849243,494.37382650375366,3.948927640914917
60,2.522559881210327,2.5850298404693604,2.6776034832000732,2.6772549152374268,2.680609703063965,2.8703012466430664,2.658313512802124,2.65632700920105,2.67576265335083,2.6708929538726807,2.67547869682312,2.6468875408172607,488.67713165283203,3.8584301471710205
61,2.5558953285217285,2.6081326007843018,2.6794958114624023,2.686981678009033,2.703296422958374,2.69197940826416,2.6747446060180664,2.660020589828491,2.6562676429748535,2.648129463195801,2.654675245285034,2.647947072982788,484.9378204345703,3.850210666656494
62,2.624722957611084,2.676301956176758,2.7555930614471436,2.766150951385498,2.773860454559326,2.765855550765991,2.741253137588501,2.72121262550354,2.7165820598602295,2.714838981628418,2.6985597610473633,2.6437723636627197,492.5015811920166,4.010195970535278
63,2.569812536239624,2.6083548069000244,2.6946051120758057,2.7038328647613525,2.709484338760376,2.902103900909424,2.906806230545044,2.7076377868652344,2.6936752796173096,2.6782984733581543,2.6435253620147705,2.6103360652923584,297.3442244529724,4.08141565322876
64,2.7855122089385986,2.6105329990386963,2.679490327835083,2.6745710372924805,2.7247214317321777,2.713486433029175,2.7009363174438477,2.680757999420166,2.6902222633361816,2.6662020683288574,2.6406073570251465,2.6118340492248535,493.30375361442566,3.902324676513672
65,2.591857433319092,2.6356239318847656,2.712618350982666,2.7186410427093506,2.7415060997009277,2.7280471324920654,2.704923629760742,2.687443733215332,2.676304817199707,2.6685826778411865,2.658569812774658,2.664957284927368,493.1602101325989,3.9295809268951416
66,2.5821444988250732,2.6213135719299316,2.6983184814453125,2.702962636947632,2.705352306365967,2.69667649269104,2.6699941158294678,2.669337749481201,2.6582324504852295,2.648747444152832,2.6402833461761475,2.6328675746917725,489.637167930603,3.905052661895752
67,2.5843887329101562,2.64119815826416,2.711031198501587,2.7096123695373535,2.712064266204834,2.6995677947998047,2.6984164714813232,2.711970090866089,2.7097256183624268,2.711839199066162,2.689974784851074,2.668924331665039,496.41969442367554,3.9542150497436523
68,2.580251693725586,2.6302523612976074,2.7062065601348877,2.7129135131835938,2.7223470211029053,2.7133657932281494,2.720933437347412,2.706848382949829,2.7007203102111816,2.691028594970703,2.675009250640869,2.65924334526062,492.8075110912323,3.905679225921631
69,2.562192916870117,2.598574161529541,2.6675992012023926,2.6806278228759766,2.7000744342803955,2.684756278991699,2.6590793132781982,2.6444294452667236,2.6397173404693604,2.627864122390747,2.6194682121276855,2.6115801334381104,492.4693217277527,3.8670358657836914
70,2.6188318729400635,2.6429340839385986,2.852144241333008,2.741565227508545,2.7602829933166504,2.747222900390625,2.733602285385132,2.7170300483703613,2.714414358139038,2.7004668712615967,2.678412437438965,2.6453607082366943,492.9948637485504,3.9519741535186768
71,2.5600130558013916,2.616543769836426,2.7160959243774414,2.7131550312042236,2.720470428466797,2.7503418922424316,2.700472116470337,2.7271039485931396,2.7253408432006836,2.7276065349578857,2.717463731765747,2.7859647274017334,490.848251581192,3.9442241191864014
72,2.554605722427368,2.635007858276367,2.7480826377868652,2.7612907886505127,2.775686502456665,2.77690052986145,2.774038314819336,2.758573293685913,2.7339510917663574,2.7224934101104736,2.7195417881011963,2.7161309719085693,494.5857186317444,4.012292861938477
73,2.5954577922821045,2.690089702606201,2.7739474773406982,2.7891201972961426,2.7998859882354736,2.800938606262207,2.7912068367004395,2.765589475631714,2.746371269226074,2.744229316711426,2.738051652908325,2.718270778656006,495.3639678955078,4.047881841659546
74,2.5013558864593506,2.567720890045166,2.6922314167022705,2.7119109630584717,2.963000774383545,2.7262566089630127,2.72214412689209,2.723759174346924,2.7299978733062744,2.7292897701263428,2.7301201820373535,2.731158494949341,257.7938828468323,4.212679386138916
75,2.475945472717285,2.5112030506134033,2.580113410949707,2.589510440826416,2.593411445617676,2.5935306549072266,2.5940940380096436,2.5923523902893066,2.6020379066467285,2.6146621704101562,2.6542398929595947,2.8080687522888184,358.80046677589417,3.858297109603882
