Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC)
35,2.7371983528137207,3.274768829345703,3.501406192779541,3.7002665996551514,6.717997789382935,4.01863956451416,4.015931844711304,4.017130374908447,4.022079944610596,4.015373468399048,3.9730119705200195,3.9010727405548096,435.14749550819397
36,2.858130931854248,3.3216166496276855,3.6306283473968506,3.6479368209838867,4.515677452087402,4.035340785980225,4.030730962753296,4.039506673812866,4.0403642654418945,4.031754016876221,3.989983081817627,3.9151954650878906,435.14260482788086
37,2.7652313709259033,3.24242901802063,3.4290764331817627,3.6062090396881104,3.80639386177063,6.616329908370972,3.9409732818603516,3.8332912921905518,3.8107028007507324,3.822478771209717,3.8269524574279785,3.7624897956848145,433.5206205844879
38,2.7196550369262695,3.246105670928955,3.516712188720703,3.7034714221954346,3.7105159759521484,3.9770288467407227,4.027207851409912,4.023016691207886,4.031257390975952,4.0393102169036865,4.026989936828613,3.9784836769104004,434.7145059108734
39,3.483966827392578,3.9362070560455322,4.411480188369751,4.507631540298462,4.784853935241699,4.781635046005249,4.734830617904663,4.718985557556152,4.692584753036499,4.5888512134552,4.570080757141113,4.450357437133789,1877.1485426425934
40,2.827202081680298,3.2950069904327393,3.535282850265503,3.812767744064331,3.7735788822174072,4.397545099258423,3.9117684364318848,3.905113458633423,3.865617036819458,3.8645365238189697,3.8745229244232178,3.736621856689453,433.11112785339355
41,2.8923404216766357,3.3642218112945557,3.5750527381896973,3.8369507789611816,4.1048829555511475,4.099331378936768,4.104082822799683,4.277131080627441,4.103601694107056,4.030996799468994,5.557284593582153,3.983137845993042,339.98616218566895
42,3.363560199737549,3.762442111968994,4.278270721435547,4.467454195022583,4.818112850189209,4.919588327407837,4.967756748199463,4.9677159786224365,4.984884738922119,4.962236642837524,4.940362930297852,4.901527166366577,1877.6911959648132
43,2.9516916275024414,3.40739107131958,3.554175615310669,3.812861680984497,3.969101667404175,3.971895456314087,3.993921995162964,3.965829372406006,3.9766294956207275,3.9801127910614014,4.00154185295105,3.8455474376678467,327.0967016220093
44,3.566840887069702,4.096468210220337,4.7103307247161865,4.900075197219849,5.1541502475738525,5.145170211791992,5.140334129333496,5.087535858154297,5.09947943687439,5.048252105712891,4.823296308517456,4.654443740844727,1874.6608791351318
