Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
245,[1047.0],[1106.0],[670.0],[1276.0],[440.0],[608.0],[1013.0],[1176.0],[594.0],[1228.0],[1454.0],[783.0],[1116.0],[932.0],[953.0],[259.0],[1226.0],[1010.0],[1227.0],[612.0],[201.0],[692.0],[794.0],[332.0],[1352.0],[1262.0],[1042.0],[1439.0],[60.0],[805.0],[476.0],[1010.0],[1001.0],[1094.0],[1104.0],[990.0],[81.0],[647.0],[790.0],[407.0],[1439.0],[421.0],[1335.0],[935.0],[500.0],[383.0],[954.0],[1001.0],[992.0],[807.0],[383.0],[407.0],[511.0],[426.0],[5.0],[336.0],[1254.0],[211.0],[953.0],[673.0],[464.0],[211.0],[694.0],[1068.0],[438.0],[539.0],[593.0],[1466.0],[1368.0],[861.0],[354.0],[366.0],[319.0],[242.0],[1369.0],[249.0],[328.0],[864.0],[1286.0],[1171.0],[647.0],[1283.0],[1267.0],[834.0],[673.0],[1133.0],[1286.0],[1320.0],[437.0],[11.0],[822.0],[1458.0],[968.0],[302.0],[1485.0],[1466.0],[518.0],[389.0],[896.0],[94.0]
246,[1498.0],[1460.0],[233.0],[1254.0],[1014.0],[689.0],[865.0],[1412.0],[1216.0],[188.0],[259.0],[976.0],[383.0],[1400.0],[1461.0],[1226.0],[1079.0],[533.0],[137.0],[1468.0],[556.0],[1042.0],[779.0],[632.0],[758.0],[10.0],[1116.0],[1132.0],[1327.0],[615.0],[541.0],[331.0],[339.0],[1029.0],[563.0],[421.0],[765.0],[319.0],[1064.0],[338.0],[40.0],[1206.0],[609.0],[276.0],[1098.0],[1428.0],[1466.0],[207.0],[1011.0],[516.0],[174.0],[615.0],[435.0],[1320.0],[608.0],[835.0],[943.0],[584.0],[921.0],[1191.0],[1443.0],[109.0],[567.0],[1354.0],[1348.0],[335.0],[779.0],[593.0],[1088.0],[768.0],[872.0],[666.0],[503.0],[1420.0],[943.0],[568.0],[1466.0],[1348.0],[219.0],[650.0],[382.0],[366.0],[647.0],[1079.0],[1254.0],[567.0],[1199.0],[1232.0],[1310.0],[783.0],[187.0],[126.0],[1213.0],[127.0],[165.0],[1255.0],[1235.0],[37.0],[1086.0],[729.0]
247,[1438.0],[834.0],[584.0],[211.0],[448.0],[668.0],[113.0],[259.0],[1117.0],[1133.0],[565.0],[502.0],[1405.0],[1427.0],[698.0],[910.0],[173.0],[1398.0],[1143.0],[1255.0],[1224.0],[264.0],[78.0],[649.0],[1390.0],[1400.0],[942.0],[127.0],[173.0],[852.0],[563.0],[1090.0],[1112.0],[164.0],[1274.0],[228.0],[1297.0],[1499.0],[1497.0],[152.0],[594.0],[909.0],[1193.0],[1389.0],[884.0],[1237.0],[1379.0],[1497.0],[1271.0],[330.0],[163.0],[10.0],[335.0],[597.0],[1215.0],[1010.0],[127.0],[687.0],[92.0],[145.0],[1270.0],[1442.0],[834.0],[1368.0],[791.0],[666.0],[1141.0],[623.0],[96.0],[502.0],[1289.0],[976.0],[765.0],[484.0],[745.0],[276.0],[593.0],[319.0],[398.0],[804.0],[1495.0],[1071.0],[206.0],[188.0],[270.0],[490.0],[647.0],[1310.0],[563.0],[409.0],[298.0],[1280.0],[1256.0],[1329.0],[1271.0],[889.0],[1429.0],[1013.0],[407.0],[1286.0]
248,[605.0],[157.0],[276.0],[422.0],[889.0],[60.0],[1073.0],[187.0],[615.0],[1255.0],[848.0],[495.0],[1486.0],[322.0],[822.0],[594.0],[1303.0],[1067.0],[731.0],[234.0],[1122.0],[641.0],[1373.0],[317.0],[1061.0],[1092.0],[616.0],[448.0],[174.0],[416.0],[895.0],[916.0],[234.0],[419.0],[223.0],[174.0],[1200.0],[1307.0],[907.0],[1289.0],[282.0],[587.0],[658.0],[1269.0],[1414.0],[658.0],[847.0],[608.0],[1458.0],[1320.0],[922.0],[137.0],[209.0],[475.0],[60.0],[1466.0],[161.0],[933.0],[822.0],[1254.0],[1011.0],[58.0],[1074.0],[1271.0],[1297.0],[1050.0],[1215.0],[245.0],[181.0],[1477.0],[446.0],[615.0],[692.0],[1050.0],[207.0],[953.0],[586.0],[517.0],[324.0],[1394.0],[790.0],[124.0],[457.0],[910.0],[1466.0],[615.0],[324.0],[694.0],[698.0],[320.0],[953.0],[754.0],[1068.0],[990.0],[729.0],[1079.0],[409.0],[1442.0],[1180.0],[594.0]
249,[64.0],[965.0],[943.0],[584.0],[1066.0],[403.0],[1400.0],[534.0],[595.0],[259.0],[1185.0],[805.0],[967.0],[14.0],[1389.0],[584.0],[399.0],[1196.0],[372.0],[1104.0],[834.0],[1036.0],[1429.0],[471.0],[331.0],[564.0],[1063.0],[897.0],[348.0],[302.0],[800.0],[1003.0],[936.0],[704.0],[1320.0],[37.0],[278.0],[1493.0],[1404.0],[537.0],[1329.0],[954.0],[1038.0],[658.0],[276.0],[763.0],[791.0],[1461.0],[619.0],[489.0],[366.0],[594.0],[76.0],[1176.0],[821.0],[1197.0],[1280.0],[889.0],[170.0],[668.0],[1068.0],[950.0],[42.0],[840.0],[1361.0],[768.0],[383.0],[60.0],[983.0],[835.0],[1226.0],[1078.0],[1303.0],[765.0],[1280.0],[41.0],[1011.0],[1361.0],[174.0],[1384.0],[384.0],[1235.0],[187.0],[383.0],[161.0],[1204.0],[726.0],[319.0],[319.0],[46.0],[847.0],[1454.0],[1010.0],[762.0],[144.0],[618.0],[907.0],[822.0],[1215.0],[159.0]
250,[950.0],[556.0],[616.0],[96.0],[1181.0],[981.0],[95.0],[1154.0],[1107.0],[161.0],[325.0],[270.0],[747.0],[282.0],[281.0],[794.0],[590.0],[1106.0],[943.0],[993.0],[129.0],[245.0],[681.0],[1490.0],[1205.0],[65.0],[1100.0],[1485.0],[281.0],[210.0],[1366.0],[422.0],[1497.0],[1038.0],[1492.0],[9.0],[1094.0],[163.0],[883.0],[298.0],[152.0],[1331.0],[2.0],[72.0],[653.0],[308.0],[349.0],[477.0],[526.0],[1251.0],[614.0],[18.0],[658.0],[680.0],[1054.0],[1196.0],[1320.0],[673.0],[1291.0],[325.0],[185.0],[5.0],[556.0],[1099.0],[1213.0],[382.0],[741.0],[1276.0],[1200.0],[1423.0],[314.0],[1258.0],[1011.0],[154.0],[434.0],[563.0],[594.0],[586.0],[1351.0],[838.0],[653.0],[429.0],[366.0],[1347.0],[317.0],[456.0],[276.0],[72.0],[5.0],[245.0],[834.0],[292.0],[255.0],[385.0],[619.0],[665.0],[762.0],[1219.0],[124.0],[864.0]
251,[548.0],[1306.0],[539.0],[112.0],[1013.0],[889.0],[462.0],[1320.0],[223.0],[814.0],[399.0],[250.0],[338.0],[755.0],[1443.0],[1218.0],[1429.0],[70.0],[1046.0],[1001.0],[1010.0],[1105.0],[52.0],[219.0],[1008.0],[310.0],[1226.0],[700.0],[647.0],[456.0],[695.0],[647.0],[161.0],[1204.0],[801.0],[1486.0],[96.0],[109.0],[1122.0],[865.0],[448.0],[37.0],[950.0],[1094.0],[955.0],[94.0],[1254.0],[234.0],[155.0],[1176.0],[791.0],[738.0],[306.0],[306.0],[96.0],[1094.0],[680.0],[1286.0],[438.0],[1180.0],[1271.0],[921.0],[860.0],[619.0],[567.0],[556.0],[382.0],[1352.0],[502.0],[866.0],[148.0],[790.0],[495.0],[558.0],[647.0],[822.0],[801.0],[539.0],[1167.0],[765.0],[366.0],[416.0],[245.0],[790.0],[1180.0],[1160.0],[1451.0],[1469.0],[1207.0],[670.0],[194.0],[155.0],[1109.0],[941.0],[29.0],[779.0],[564.0],[1468.0],[950.0],[1010.0]
252,[481.0],[230.0],[372.0],[234.0],[1387.0],[66.0],[407.0],[1323.0],[76.0],[1185.0],[131.0],[938.0],[586.0],[665.0],[1298.0],[314.0],[1347.0],[174.0],[757.0],[246.0],[910.0],[1464.0],[1196.0],[24.0],[1237.0],[210.0],[320.0],[159.0],[1433.0],[939.0],[38.0],[761.0],[1170.0],[895.0],[1086.0],[658.0],[794.0],[1310.0],[1133.0],[1063.0],[255.0],[1413.0],[216.0],[563.0],[1044.0],[409.0],[1487.0],[161.0],[725.0],[603.0],[409.0],[950.0],[1276.0],[1044.0],[1254.0],[223.0],[348.0],[614.0],[235.0],[503.0],[1061.0],[1432.0],[1291.0],[725.0],[166.0],[207.0],[1438.0],[608.0],[1180.0],[195.0],[584.0],[1227.0],[323.0],[1247.0],[278.0],[374.0],[768.0],[968.0],[907.0],[1315.0],[1106.0],[319.0],[488.0],[791.0],[1461.0],[1064.0],[179.0],[410.0],[421.0],[1373.0],[590.0],[278.0],[1461.0],[413.0],[163.0],[409.0],[916.0],[1433.0],[783.0],[656.0]
253,[558.0],[1255.0],[174.0],[1200.0],[1361.0],[978.0],[570.0],[1185.0],[1252.0],[1362.0],[1329.0],[672.0],[85.0],[71.0],[72.0],[791.0],[207.0],[1467.0],[1280.0],[381.0],[1197.0],[14.0],[211.0],[102.0],[920.0],[514.0],[1461.0],[21.0],[187.0],[1427.0],[1231.0],[112.0],[477.0],[373.0],[904.0],[358.0],[438.0],[681.0],[953.0],[383.0],[615.0],[583.0],[325.0],[367.0],[1387.0],[738.0],[1199.0],[249.0],[193.0],[189.0],[1485.0],[518.0],[1107.0],[402.0],[1467.0],[820.0],[1461.0],[330.0],[950.0],[103.0],[831.0],[1352.0],[1414.0],[526.0],[672.0],[738.0],[1327.0],[913.0],[565.0],[539.0],[407.0],[805.0],[848.0],[304.0],[166.0],[1347.0],[665.0],[328.0],[618.0],[1362.0],[1104.0],[637.0],[967.0],[366.0],[219.0],[354.0],[1044.0],[104.0],[765.0],[779.0],[242.0],[1055.0],[736.0],[822.0],[526.0],[558.0],[616.0],[206.0],[1054.0],[211.0]
254,[565.0],[1039.0],[558.0],[1449.0],[593.0],[1159.0],[1327.0],[590.0],[801.0],[409.0],[292.0],[416.0],[757.0],[1116.0],[581.0],[174.0],[103.0],[5.0],[436.0],[48.0],[1196.0],[1362.0],[1247.0],[967.0],[5.0],[322.0],[325.0],[1418.0],[768.0],[354.0],[234.0],[1362.0],[1461.0],[1064.0],[788.0],[18.0],[211.0],[950.0],[910.0],[999.0],[700.0],[206.0],[109.0],[170.0],[1133.0],[1438.0],[1181.0],[563.0],[1187.0],[207.0],[1438.0],[1442.0],[1090.0],[1186.0],[1226.0],[1180.0],[737.0],[96.0],[1432.0],[647.0],[526.0],[656.0],[831.0],[193.0],[1064.0],[1384.0],[1030.0],[383.0],[1099.0],[326.0],[476.0],[556.0],[1369.0],[1438.0],[715.0],[1298.0],[788.0],[1235.0],[746.0],[950.0],[967.0],[137.0],[1352.0],[673.0],[1200.0],[1247.0],[493.0],[1240.0],[1074.0],[950.0],[1495.0],[1270.0],[1271.0],[1210.0],[1480.0],[807.0],[852.0],[428.0],[1312.0],[660.0]
