Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
449,[547.0],[914.0],[135.0],[157.0],[742.0],[1036.0],[719.0],[333.0],[742.0],[719.0],[547.0],[333.0],[719.0],[1036.0],[719.0],[849.0],[157.0],[1015.0],[719.0],[120.0],[1036.0],[742.0],[1041.0],[135.0],[120.0],[1036.0],[849.0],[135.0],[157.0],[135.0],[157.0],[1036.0],[1015.0],[120.0],[914.0],[120.0],[1041.0],[157.0],[1015.0],[871.0],[719.0],[1036.0],[871.0],[547.0],[547.0],[120.0],[135.0],[1015.0],[752.0],[333.0],[135.0],[1036.0],[1098.0],[1418.0],[1098.0],[333.0],[752.0],[752.0],[1036.0],[547.0],[1041.0],[1041.0],[1036.0],[871.0],[742.0],[719.0],[752.0],[120.0],[914.0],[752.0],[135.0],[135.0],[742.0],[719.0],[1015.0],[120.0],[157.0],[742.0],[59.0],[547.0],[157.0],[1098.0],[333.0],[333.0],[914.0],[914.0],[914.0],[742.0],[1036.0],[157.0],[871.0],[849.0],[1464.0],[1015.0],[333.0],[1036.0],[752.0],[752.0],[333.0],[1098.0]
450,[871.0],[719.0],[752.0],[135.0],[157.0],[742.0],[1036.0],[1041.0],[157.0],[1015.0],[871.0],[1041.0],[1036.0],[1015.0],[1036.0],[59.0],[135.0],[742.0],[1036.0],[914.0],[1015.0],[157.0],[1098.0],[752.0],[914.0],[1015.0],[59.0],[752.0],[135.0],[752.0],[135.0],[1015.0],[742.0],[914.0],[719.0],[914.0],[547.0],[135.0],[742.0],[1418.0],[1036.0],[1015.0],[1418.0],[871.0],[871.0],[914.0],[752.0],[742.0],[1041.0],[1041.0],[752.0],[1015.0],[547.0],[849.0],[547.0],[1041.0],[333.0],[333.0],[1015.0],[871.0],[1098.0],[1098.0],[1015.0],[1418.0],[157.0],[1036.0],[333.0],[914.0],[719.0],[333.0],[333.0],[752.0],[157.0],[1036.0],[742.0],[914.0],[135.0],[157.0],[1325.0],[871.0],[135.0],[547.0],[1041.0],[1041.0],[719.0],[719.0],[719.0],[157.0],[1015.0],[135.0],[1418.0],[59.0],[120.0],[742.0],[1041.0],[1015.0],[333.0],[333.0],[1041.0],[547.0]
451,[1418.0],[1036.0],[333.0],[752.0],[135.0],[157.0],[1015.0],[1098.0],[135.0],[742.0],[1418.0],[1098.0],[1015.0],[742.0],[1015.0],[1325.0],[752.0],[157.0],[1015.0],[719.0],[742.0],[135.0],[547.0],[333.0],[719.0],[742.0],[1325.0],[333.0],[752.0],[333.0],[752.0],[742.0],[157.0],[719.0],[1036.0],[719.0],[871.0],[752.0],[157.0],[849.0],[1015.0],[742.0],[849.0],[1418.0],[1418.0],[719.0],[333.0],[157.0],[1098.0],[1098.0],[1041.0],[742.0],[871.0],[59.0],[871.0],[1098.0],[1041.0],[1041.0],[742.0],[1418.0],[547.0],[547.0],[742.0],[849.0],[135.0],[1015.0],[1041.0],[719.0],[1036.0],[1041.0],[547.0],[333.0],[135.0],[1015.0],[135.0],[719.0],[752.0],[135.0],[1250.0],[1418.0],[752.0],[871.0],[547.0],[1098.0],[1036.0],[1036.0],[1036.0],[135.0],[742.0],[752.0],[849.0],[1325.0],[914.0],[157.0],[1098.0],[742.0],[1041.0],[1041.0],[1098.0],[871.0]
452,[849.0],[1015.0],[1041.0],[333.0],[752.0],[135.0],[742.0],[547.0],[752.0],[157.0],[849.0],[547.0],[742.0],[157.0],[157.0],[1250.0],[333.0],[135.0],[742.0],[1036.0],[157.0],[752.0],[871.0],[1041.0],[1036.0],[157.0],[1250.0],[1041.0],[333.0],[1041.0],[333.0],[157.0],[135.0],[1036.0],[1015.0],[1036.0],[1418.0],[333.0],[135.0],[59.0],[742.0],[157.0],[59.0],[849.0],[59.0],[1036.0],[1041.0],[135.0],[547.0],[547.0],[1098.0],[157.0],[1418.0],[1325.0],[1418.0],[547.0],[1098.0],[1098.0],[157.0],[849.0],[871.0],[871.0],[157.0],[59.0],[752.0],[742.0],[1098.0],[1036.0],[1015.0],[1098.0],[871.0],[1041.0],[752.0],[742.0],[752.0],[1036.0],[333.0],[752.0],[962.0],[849.0],[333.0],[1418.0],[871.0],[547.0],[1015.0],[1015.0],[1015.0],[752.0],[157.0],[333.0],[59.0],[1250.0],[719.0],[135.0],[547.0],[157.0],[1098.0],[1098.0],[547.0],[1418.0]
453,[59.0],[742.0],[1098.0],[1041.0],[333.0],[752.0],[157.0],[871.0],[333.0],[135.0],[59.0],[871.0],[157.0],[135.0],[135.0],[962.0],[1041.0],[752.0],[157.0],[1015.0],[135.0],[333.0],[1418.0],[1098.0],[1015.0],[135.0],[962.0],[871.0],[1041.0],[1098.0],[1041.0],[135.0],[333.0],[1015.0],[742.0],[1015.0],[849.0],[1041.0],[752.0],[1325.0],[157.0],[135.0],[1325.0],[59.0],[1325.0],[1015.0],[1098.0],[752.0],[871.0],[871.0],[547.0],[135.0],[849.0],[1250.0],[849.0],[871.0],[547.0],[871.0],[135.0],[59.0],[1418.0],[1418.0],[135.0],[1325.0],[333.0],[157.0],[547.0],[1015.0],[742.0],[547.0],[1418.0],[1098.0],[333.0],[157.0],[333.0],[1015.0],[1041.0],[333.0],[1241.0],[59.0],[1041.0],[59.0],[1418.0],[871.0],[742.0],[742.0],[742.0],[333.0],[135.0],[1041.0],[1325.0],[962.0],[1015.0],[752.0],[871.0],[752.0],[547.0],[547.0],[871.0],[59.0]
454,[1325.0],[157.0],[547.0],[1098.0],[1041.0],[333.0],[135.0],[1418.0],[1041.0],[752.0],[1325.0],[1418.0],[135.0],[752.0],[752.0],[1241.0],[1098.0],[333.0],[135.0],[157.0],[752.0],[1041.0],[849.0],[547.0],[742.0],[752.0],[1241.0],[1418.0],[1098.0],[547.0],[1098.0],[752.0],[1041.0],[742.0],[157.0],[742.0],[59.0],[1098.0],[333.0],[1250.0],[135.0],[752.0],[1250.0],[1325.0],[1250.0],[742.0],[547.0],[333.0],[1418.0],[1418.0],[871.0],[752.0],[59.0],[962.0],[59.0],[1418.0],[871.0],[1418.0],[752.0],[1325.0],[849.0],[849.0],[752.0],[1250.0],[1041.0],[135.0],[871.0],[742.0],[157.0],[871.0],[849.0],[547.0],[1041.0],[135.0],[1041.0],[742.0],[1098.0],[1041.0],[974.0],[1325.0],[1098.0],[1325.0],[849.0],[1418.0],[157.0],[157.0],[157.0],[1041.0],[752.0],[1098.0],[1250.0],[1241.0],[742.0],[333.0],[1418.0],[333.0],[871.0],[871.0],[1418.0],[1325.0]
455,[1250.0],[135.0],[871.0],[547.0],[1098.0],[1041.0],[333.0],[849.0],[1098.0],[333.0],[1250.0],[849.0],[752.0],[333.0],[333.0],[974.0],[547.0],[1041.0],[752.0],[135.0],[333.0],[1098.0],[59.0],[871.0],[157.0],[333.0],[974.0],[849.0],[547.0],[871.0],[547.0],[333.0],[547.0],[157.0],[135.0],[157.0],[1325.0],[547.0],[1041.0],[962.0],[752.0],[333.0],[962.0],[1250.0],[962.0],[157.0],[871.0],[1041.0],[849.0],[849.0],[849.0],[333.0],[1325.0],[1241.0],[1325.0],[849.0],[1418.0],[849.0],[333.0],[1250.0],[59.0],[59.0],[333.0],[962.0],[1098.0],[333.0],[1418.0],[157.0],[135.0],[1418.0],[59.0],[871.0],[1098.0],[333.0],[1098.0],[157.0],[547.0],[1098.0],[1460.0],[1250.0],[547.0],[1250.0],[59.0],[849.0],[135.0],[135.0],[135.0],[1098.0],[333.0],[547.0],[962.0],[974.0],[157.0],[1041.0],[849.0],[1041.0],[1418.0],[1418.0],[849.0],[962.0]
456,[962.0],[752.0],[1418.0],[871.0],[547.0],[1098.0],[1041.0],[59.0],[547.0],[1041.0],[962.0],[59.0],[333.0],[1041.0],[1041.0],[1460.0],[871.0],[1098.0],[333.0],[752.0],[1041.0],[547.0],[1325.0],[1418.0],[135.0],[1041.0],[1460.0],[59.0],[871.0],[1418.0],[871.0],[1041.0],[871.0],[135.0],[752.0],[135.0],[1250.0],[871.0],[1098.0],[1241.0],[333.0],[1041.0],[1241.0],[962.0],[1241.0],[135.0],[1418.0],[1098.0],[59.0],[59.0],[59.0],[1041.0],[1250.0],[974.0],[1250.0],[59.0],[849.0],[59.0],[1041.0],[962.0],[1325.0],[1325.0],[1041.0],[1241.0],[547.0],[1098.0],[59.0],[135.0],[752.0],[849.0],[1325.0],[1418.0],[547.0],[1041.0],[547.0],[135.0],[871.0],[547.0],[1173.0],[962.0],[871.0],[962.0],[1325.0],[59.0],[752.0],[752.0],[752.0],[547.0],[1041.0],[871.0],[1241.0],[1460.0],[135.0],[1098.0],[59.0],[547.0],[849.0],[849.0],[59.0],[1241.0]
457,[1241.0],[333.0],[849.0],[1418.0],[871.0],[547.0],[1098.0],[1325.0],[871.0],[1098.0],[974.0],[1250.0],[1041.0],[1098.0],[1098.0],[1173.0],[1418.0],[871.0],[1041.0],[333.0],[1098.0],[871.0],[1250.0],[849.0],[752.0],[1098.0],[1173.0],[1325.0],[1418.0],[849.0],[1418.0],[1098.0],[1418.0],[752.0],[333.0],[752.0],[962.0],[1418.0],[547.0],[974.0],[1041.0],[1098.0],[974.0],[1241.0],[974.0],[752.0],[849.0],[547.0],[1325.0],[1325.0],[1325.0],[1098.0],[962.0],[1460.0],[962.0],[1325.0],[59.0],[1325.0],[1098.0],[1241.0],[1250.0],[1250.0],[1098.0],[974.0],[871.0],[547.0],[1325.0],[752.0],[333.0],[59.0],[1250.0],[849.0],[871.0],[1098.0],[871.0],[752.0],[1418.0],[871.0],[1151.0],[1241.0],[1418.0],[1241.0],[1250.0],[1325.0],[333.0],[333.0],[333.0],[1418.0],[1098.0],[1418.0],[974.0],[1173.0],[752.0],[547.0],[1325.0],[871.0],[59.0],[59.0],[1325.0],[974.0]
458,[974.0],[1041.0],[59.0],[849.0],[1418.0],[871.0],[547.0],[1250.0],[1418.0],[547.0],[1460.0],[962.0],[547.0],[547.0],[547.0],[1151.0],[849.0],[1418.0],[1098.0],[1041.0],[547.0],[1418.0],[962.0],[59.0],[333.0],[547.0],[1151.0],[1250.0],[849.0],[59.0],[849.0],[547.0],[849.0],[333.0],[1041.0],[333.0],[1241.0],[849.0],[871.0],[1460.0],[1098.0],[547.0],[1460.0],[974.0],[1460.0],[333.0],[59.0],[1418.0],[1250.0],[1250.0],[1250.0],[547.0],[1241.0],[1173.0],[1241.0],[1250.0],[1325.0],[1250.0],[547.0],[974.0],[962.0],[962.0],[871.0],[1460.0],[1418.0],[871.0],[1250.0],[333.0],[1041.0],[1325.0],[962.0],[59.0],[1418.0],[547.0],[1418.0],[333.0],[849.0],[1418.0],[97.0],[974.0],[849.0],[974.0],[962.0],[1250.0],[1041.0],[1041.0],[1098.0],[849.0],[547.0],[849.0],[1460.0],[1151.0],[333.0],[871.0],[1250.0],[1418.0],[1325.0],[1325.0],[1250.0],[1460.0]
459,[1460.0],[1098.0],[1325.0],[59.0],[849.0],[1418.0],[871.0],[962.0],[849.0],[871.0],[1173.0],[1241.0],[1418.0],[871.0],[871.0],[97.0],[59.0],[849.0],[547.0],[1098.0],[871.0],[849.0],[1241.0],[1325.0],[1041.0],[871.0],[97.0],[962.0],[1325.0],[1325.0],[59.0],[871.0],[59.0],[1041.0],[1098.0],[1041.0],[1460.0],[59.0],[1418.0],[1173.0],[547.0],[871.0],[1173.0],[1460.0],[1173.0],[1041.0],[1325.0],[849.0],[962.0],[962.0],[962.0],[871.0],[974.0],[1151.0],[974.0],[1241.0],[1250.0],[1241.0],[871.0],[1460.0],[1241.0],[1241.0],[1418.0],[1173.0],[849.0],[1418.0],[962.0],[1041.0],[1098.0],[1250.0],[1241.0],[1325.0],[849.0],[871.0],[849.0],[1041.0],[59.0],[849.0],[1306.0],[1460.0],[59.0],[1460.0],[1241.0],[962.0],[1098.0],[1098.0],[547.0],[59.0],[871.0],[1325.0],[1173.0],[97.0],[1041.0],[1418.0],[962.0],[849.0],[1250.0],[1250.0],[962.0],[1173.0]
460,[1173.0],[547.0],[1250.0],[1325.0],[59.0],[849.0],[1418.0],[1241.0],[59.0],[1418.0],[1151.0],[1460.0],[849.0],[1418.0],[1418.0],[1306.0],[1325.0],[59.0],[871.0],[547.0],[1418.0],[1325.0],[974.0],[1250.0],[1098.0],[1418.0],[1306.0],[1241.0],[1250.0],[1250.0],[1325.0],[1418.0],[1325.0],[1098.0],[547.0],[1098.0],[1173.0],[1325.0],[849.0],[1151.0],[871.0],[1418.0],[1151.0],[1173.0],[1151.0],[1098.0],[1250.0],[59.0],[1241.0],[1241.0],[1241.0],[1418.0],[1460.0],[97.0],[1460.0],[974.0],[962.0],[974.0],[849.0],[1173.0],[974.0],[974.0],[849.0],[1151.0],[59.0],[849.0],[1241.0],[1098.0],[871.0],[962.0],[974.0],[1250.0],[59.0],[1418.0],[59.0],[1098.0],[1325.0],[59.0],[1369.0],[1173.0],[1325.0],[1173.0],[974.0],[1241.0],[547.0],[547.0],[871.0],[1325.0],[1418.0],[1250.0],[1151.0],[1369.0],[1098.0],[849.0],[1241.0],[59.0],[962.0],[962.0],[974.0],[1151.0]
461,[1151.0],[871.0],[962.0],[1250.0],[1325.0],[59.0],[849.0],[974.0],[1325.0],[849.0],[97.0],[1173.0],[59.0],[849.0],[849.0],[1369.0],[1250.0],[1325.0],[1418.0],[871.0],[849.0],[1250.0],[1460.0],[962.0],[547.0],[849.0],[1369.0],[974.0],[962.0],[962.0],[1250.0],[849.0],[1250.0],[547.0],[871.0],[547.0],[1151.0],[1250.0],[59.0],[97.0],[849.0],[849.0],[97.0],[1151.0],[97.0],[547.0],[962.0],[1325.0],[974.0],[974.0],[974.0],[849.0],[1173.0],[1306.0],[1173.0],[1460.0],[1241.0],[1460.0],[59.0],[1151.0],[1460.0],[1460.0],[59.0],[97.0],[1325.0],[59.0],[974.0],[547.0],[1418.0],[1241.0],[1460.0],[1241.0],[1325.0],[849.0],[1325.0],[547.0],[1250.0],[1325.0],[141.0],[1151.0],[1250.0],[1151.0],[1460.0],[1460.0],[871.0],[871.0],[1418.0],[1250.0],[849.0],[962.0],[97.0],[1119.0],[547.0],[59.0],[974.0],[1325.0],[1241.0],[1241.0],[1460.0],[97.0]
