Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
723,[201.0],[601.0],[295.0],[601.0],[2.0],[601.0],[601.0],[2.0],[326.0],[83.0],[907.0],[750.0],[302.0],[181.0],[295.0],[907.0],[601.0],[2.0],[2.0],[691.0],[691.0],[750.0],[774.0],[2.0],[895.0],[895.0],[326.0],[691.0],[601.0],[326.0],[2.0],[895.0],[691.0],[774.0],[691.0],[295.0],[691.0],[295.0],[820.0],[820.0],[201.0],[405.0],[691.0],[907.0],[820.0],[2.0],[2.0],[691.0],[820.0],[405.0],[405.0],[295.0],[326.0],[735.0],[907.0],[750.0],[907.0],[735.0],[302.0],[691.0],[83.0],[2.0],[820.0],[895.0],[83.0],[895.0],[589.0],[907.0],[295.0],[295.0],[2.0],[601.0],[601.0],[735.0],[691.0],[589.0],[2.0],[820.0],[907.0],[820.0],[83.0],[302.0],[895.0],[820.0],[152.0],[691.0],[589.0],[820.0],[601.0],[2.0],[691.0],[326.0],[83.0],[820.0],[774.0],[2.0],[820.0],[735.0],[691.0],[405.0]
724,[612.0],[895.0],[907.0],[895.0],[295.0],[895.0],[895.0],[295.0],[820.0],[895.0],[201.0],[895.0],[947.0],[691.0],[302.0],[295.0],[2.0],[601.0],[750.0],[83.0],[820.0],[2.0],[691.0],[295.0],[601.0],[601.0],[820.0],[820.0],[2.0],[820.0],[601.0],[295.0],[83.0],[152.0],[820.0],[895.0],[601.0],[302.0],[601.0],[601.0],[612.0],[181.0],[820.0],[201.0],[895.0],[601.0],[601.0],[83.0],[895.0],[326.0],[181.0],[907.0],[820.0],[820.0],[201.0],[907.0],[947.0],[83.0],[295.0],[601.0],[2.0],[295.0],[750.0],[947.0],[2.0],[947.0],[326.0],[947.0],[302.0],[907.0],[947.0],[947.0],[2.0],[83.0],[820.0],[691.0],[295.0],[601.0],[201.0],[2.0],[895.0],[201.0],[601.0],[601.0],[691.0],[820.0],[276.0],[895.0],[295.0],[947.0],[820.0],[820.0],[895.0],[2.0],[276.0],[295.0],[601.0],[601.0],[820.0],[589.0]
725,[725.0],[295.0],[201.0],[295.0],[302.0],[947.0],[295.0],[302.0],[895.0],[601.0],[612.0],[295.0],[784.0],[820.0],[201.0],[201.0],[295.0],[302.0],[907.0],[601.0],[750.0],[947.0],[820.0],[907.0],[302.0],[947.0],[601.0],[601.0],[947.0],[601.0],[907.0],[907.0],[601.0],[691.0],[2.0],[302.0],[895.0],[784.0],[895.0],[2.0],[663.0],[83.0],[601.0],[612.0],[601.0],[907.0],[302.0],[601.0],[601.0],[820.0],[326.0],[201.0],[895.0],[601.0],[612.0],[295.0],[201.0],[601.0],[201.0],[895.0],[601.0],[907.0],[895.0],[907.0],[601.0],[907.0],[83.0],[201.0],[201.0],[201.0],[907.0],[302.0],[295.0],[895.0],[601.0],[820.0],[302.0],[895.0],[612.0],[601.0],[601.0],[612.0],[295.0],[2.0],[601.0],[601.0],[774.0],[601.0],[907.0],[302.0],[895.0],[601.0],[601.0],[601.0],[181.0],[302.0],[895.0],[895.0],[895.0],[691.0]
726,[42.0],[302.0],[915.0],[302.0],[784.0],[907.0],[907.0],[201.0],[750.0],[302.0],[686.0],[302.0],[612.0],[895.0],[612.0],[915.0],[302.0],[295.0],[947.0],[895.0],[895.0],[907.0],[601.0],[201.0],[295.0],[302.0],[895.0],[2.0],[907.0],[2.0],[201.0],[201.0],[895.0],[820.0],[601.0],[201.0],[947.0],[612.0],[295.0],[947.0],[42.0],[895.0],[2.0],[725.0],[302.0],[295.0],[201.0],[895.0],[302.0],[601.0],[820.0],[915.0],[601.0],[895.0],[686.0],[784.0],[612.0],[895.0],[915.0],[295.0],[907.0],[201.0],[295.0],[201.0],[302.0],[201.0],[2.0],[612.0],[612.0],[915.0],[201.0],[201.0],[302.0],[601.0],[2.0],[2.0],[201.0],[295.0],[656.0],[295.0],[302.0],[656.0],[302.0],[947.0],[895.0],[895.0],[326.0],[302.0],[201.0],[784.0],[750.0],[2.0],[302.0],[302.0],[802.0],[201.0],[295.0],[295.0],[601.0],[820.0]
727,[824.0],[201.0],[656.0],[201.0],[612.0],[201.0],[201.0],[612.0],[907.0],[201.0],[185.0],[201.0],[235.0],[601.0],[725.0],[235.0],[784.0],[201.0],[201.0],[295.0],[947.0],[201.0],[895.0],[612.0],[201.0],[201.0],[947.0],[295.0],[201.0],[295.0],[947.0],[612.0],[295.0],[895.0],[302.0],[612.0],[302.0],[656.0],[302.0],[302.0],[685.0],[601.0],[947.0],[42.0],[295.0],[784.0],[295.0],[295.0],[295.0],[895.0],[601.0],[235.0],[302.0],[947.0],[185.0],[612.0],[725.0],[295.0],[725.0],[302.0],[295.0],[612.0],[302.0],[612.0],[295.0],[612.0],[601.0],[725.0],[725.0],[656.0],[612.0],[612.0],[201.0],[907.0],[295.0],[601.0],[612.0],[907.0],[725.0],[302.0],[295.0],[42.0],[201.0],[907.0],[295.0],[295.0],[820.0],[295.0],[915.0],[612.0],[295.0],[295.0],[947.0],[201.0],[820.0],[612.0],[907.0],[302.0],[907.0],[2.0]
728,[686.0],[612.0],[725.0],[612.0],[725.0],[612.0],[612.0],[663.0],[295.0],[295.0],[105.0],[612.0],[185.0],[302.0],[685.0],[685.0],[612.0],[612.0],[612.0],[302.0],[907.0],[612.0],[295.0],[725.0],[612.0],[915.0],[302.0],[907.0],[612.0],[907.0],[612.0],[725.0],[907.0],[750.0],[295.0],[725.0],[201.0],[725.0],[784.0],[201.0],[686.0],[907.0],[302.0],[950.0],[201.0],[612.0],[915.0],[302.0],[201.0],[947.0],[2.0],[950.0],[947.0],[201.0],[249.0],[685.0],[185.0],[907.0],[685.0],[201.0],[201.0],[663.0],[201.0],[725.0],[201.0],[656.0],[907.0],[685.0],[950.0],[42.0],[686.0],[656.0],[612.0],[201.0],[302.0],[907.0],[725.0],[201.0],[686.0],[201.0],[201.0],[185.0],[915.0],[201.0],[907.0],[302.0],[601.0],[201.0],[725.0],[656.0],[302.0],[302.0],[201.0],[295.0],[2.0],[656.0],[201.0],[784.0],[295.0],[601.0]
729,[685.0],[686.0],[686.0],[686.0],[686.0],[686.0],[725.0],[725.0],[201.0],[612.0],[747.0],[725.0],[950.0],[201.0],[950.0],[950.0],[725.0],[725.0],[656.0],[201.0],[201.0],[656.0],[907.0],[686.0],[725.0],[725.0],[201.0],[201.0],[725.0],[201.0],[235.0],[42.0],[201.0],[907.0],[201.0],[950.0],[612.0],[686.0],[915.0],[612.0],[105.0],[295.0],[201.0],[685.0],[612.0],[235.0],[685.0],[201.0],[612.0],[302.0],[295.0],[685.0],[201.0],[612.0],[747.0],[686.0],[686.0],[201.0],[950.0],[612.0],[612.0],[185.0],[612.0],[686.0],[612.0],[725.0],[295.0],[950.0],[685.0],[686.0],[185.0],[663.0],[656.0],[295.0],[201.0],[295.0],[686.0],[612.0],[504.0],[612.0],[612.0],[686.0],[725.0],[612.0],[201.0],[784.0],[2.0],[612.0],[950.0],[686.0],[201.0],[201.0],[915.0],[612.0],[907.0],[235.0],[612.0],[612.0],[201.0],[947.0]
730,[105.0],[685.0],[233.0],[185.0],[233.0],[685.0],[42.0],[686.0],[612.0],[725.0],[242.0],[685.0],[105.0],[295.0],[504.0],[105.0],[42.0],[235.0],[725.0],[612.0],[612.0],[686.0],[201.0],[185.0],[185.0],[42.0],[612.0],[612.0],[950.0],[612.0],[685.0],[950.0],[612.0],[947.0],[612.0],[504.0],[235.0],[504.0],[725.0],[656.0],[747.0],[784.0],[612.0],[233.0],[725.0],[685.0],[686.0],[612.0],[725.0],[201.0],[907.0],[105.0],[612.0],[725.0],[453.0],[249.0],[233.0],[612.0],[105.0],[725.0],[235.0],[686.0],[725.0],[185.0],[42.0],[686.0],[784.0],[249.0],[747.0],[185.0],[504.0],[725.0],[725.0],[612.0],[612.0],[201.0],[504.0],[185.0],[185.0],[686.0],[656.0],[105.0],[42.0],[185.0],[612.0],[612.0],[295.0],[235.0],[685.0],[233.0],[612.0],[612.0],[824.0],[685.0],[750.0],[686.0],[235.0],[725.0],[612.0],[302.0]
731,[747.0],[747.0],[685.0],[249.0],[685.0],[747.0],[686.0],[685.0],[663.0],[235.0],[155.0],[686.0],[747.0],[612.0],[105.0],[747.0],[686.0],[185.0],[235.0],[686.0],[950.0],[185.0],[612.0],[249.0],[686.0],[235.0],[950.0],[686.0],[685.0],[725.0],[686.0],[685.0],[663.0],[201.0],[663.0],[685.0],[824.0],[185.0],[235.0],[824.0],[242.0],[612.0],[656.0],[249.0],[185.0],[686.0],[249.0],[663.0],[42.0],[612.0],[201.0],[747.0],[235.0],[185.0],[228.0],[747.0],[105.0],[686.0],[484.0],[686.0],[685.0],[105.0],[686.0],[105.0],[185.0],[685.0],[612.0],[747.0],[105.0],[105.0],[105.0],[685.0],[235.0],[656.0],[950.0],[612.0],[185.0],[950.0],[747.0],[685.0],[725.0],[747.0],[185.0],[686.0],[686.0],[686.0],[302.0],[685.0],[105.0],[685.0],[686.0],[725.0],[185.0],[686.0],[201.0],[185.0],[686.0],[950.0],[725.0],[201.0]
732,[453.0],[105.0],[105.0],[747.0],[105.0],[105.0],[685.0],[249.0],[185.0],[185.0],[216.0],[105.0],[242.0],[685.0],[747.0],[242.0],[185.0],[686.0],[685.0],[685.0],[185.0],[249.0],[725.0],[484.0],[105.0],[686.0],[185.0],[685.0],[233.0],[950.0],[105.0],[233.0],[725.0],[612.0],[185.0],[747.0],[950.0],[249.0],[686.0],[686.0],[155.0],[185.0],[725.0],[747.0],[686.0],[105.0],[242.0],[235.0],[185.0],[42.0],[612.0],[242.0],[185.0],[686.0],[606.0],[242.0],[747.0],[685.0],[453.0],[185.0],[686.0],[747.0],[185.0],[747.0],[686.0],[105.0],[685.0],[242.0],[155.0],[747.0],[747.0],[686.0],[686.0],[685.0],[185.0],[656.0],[105.0],[105.0],[249.0],[504.0],[185.0],[453.0],[950.0],[105.0],[185.0],[504.0],[201.0],[686.0],[747.0],[249.0],[685.0],[686.0],[686.0],[105.0],[295.0],[105.0],[685.0],[185.0],[185.0],[915.0]
